"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
1400 1 1.9 538 295 1.00111224156072 1.84167291835119 FALSE ""
1400 2 1.5 66 296 2.0546454485659 1.49755357172518 FALSE ""
1000 1 1.5 201 297 0.993598634463035 1.48388400027001 FALSE ""
1000 1 1.9 566 298 0.970697625058254 1.90416310211671 FALSE ""
1400 1 1.5 969 299 1.00220204051823 1.49004080867678 FALSE ""
600 2 1.9 576 300 1.99440157918628 1.8836667675805 FALSE ""
200 2 1.5 938 301 2.0903367156093 1.50565336690572 FALSE ""
1000 2 1.5 320 302 2.04215559712492 1.51747271804462 FALSE ""
1400 2 1.9 410 303 2.11694625484833 1.94439981771737 FALSE ""
600 1 1.5 283 304 1.06496795921799 1.53412278811033 FALSE ""
1000 1 1.5 214 305 1.01327210316812 1.48743698131923 FALSE ""
1000 1 1.5 143 306 0.946900172703311 2 FALSE ""
200 1 1.9 146 307 1.158535761032 2.0022426748782 FALSE ""
200 1 1.9 97 308 1.08616387874976 2.05682942339079 FALSE ""
1400 2 1.9 760 309 2.03163240277572 1.881059099431 FALSE ""
600 2 1.9 396 310 1.91164709945844 1.9080949483978 FALSE ""
200 2 1.9 802 311 2.07038710649637 1.8757151814072 FALSE ""
1000 2 1.9 512 312 2.0369603615926 1.82586771854798 FALSE ""
600 1 1.5 524 313 0.98095459691324 1.45979739348015 FALSE ""
600 1 1.5 576 314 0.980472676307643 1.51077946328398 FALSE ""
1400 1 1.9 342 315 0.952411839905331 1.89695000872632 FALSE ""
600 2 1.5 195 316 2.07476672473778 1.52327125317943 FALSE ""
200 1 1.5 610 317 1.02592445459932 1.55827423362798 FALSE ""
1400 2 1.5 774 318 2.08282000967678 1.52703564343826 FALSE ""
1400 2 1.9 593 319 1.95945313942487 1.92242454365888 FALSE ""
600 2 1.9 991 320 2.09578887190407 1.92034364285841 FALSE ""
1000 1 1.9 630 321 1.02010029837702 1.87700600299058 FALSE ""
1400 2 1.5 243 322 2.05046758290717 2 FALSE ""
1400 2 1.5 94 323 2.09568569919005 1.50591633332706 FALSE ""
600 2 1.9 157 324 1.87591104692291 1.81223427436866 FALSE ""
200 2 1.9 945 325 2.00645167259828 1.87039543499421 FALSE ""
1400 2 1.9 801 326 1.95537799106461 1.89328351258544 FALSE ""
1000 2 1.9 404 327 2.00271864252493 1.90939183731542 FALSE ""
1000 1 1.5 281 328 1.01697079155236 1.53642686691804 FALSE ""
1000 2 1.9 843 329 1.89880303661303 1.88035991508167 FALSE ""
1000 1 1.9 618 330 1.01901288194451 1.9211962179391 FALSE ""
200 1 1.9 872 331 1.04394469042833 2.03144752758975 FALSE ""
600 1 1.9 560 332 1.06033865818833 1.95266252260446 FALSE ""
1400 1 1.5 435 333 0.979434019741817 1.47625268087828 FALSE ""
1400 1 1.9 251 334 1.0697413476751 1.97094269733236 FALSE ""
200 1 1.5 857 335 1.02471926417612 1.47913492407473 FALSE ""
200 1 1.5 874 336 1.04051543177491 1.50322896590598 FALSE ""
1400 1 1.5 876 337 0.99947588065299 1.47933224649279 FALSE ""
600 2 1.9 993 338 2.07243061835398 1.91711288973164 FALSE ""
1400 1 1.9 305 339 0.914665847078155 1.8625879233323 FALSE ""
1400 1 1.5 925 340 0.966275530929727 1.51050632893318 FALSE ""
1000 2 1.9 309 341 1.85644403627251 1.93127918783113 FALSE ""
1400 2 1.9 120 342 1.98634541055364 1.91372638627298 FALSE ""
1000 1 1.5 842 343 1.02701910933705 1.49584918769058 FALSE ""
600 2 1.5 477 344 2.06677890164763 1.50027868348986 FALSE ""
600 1 1.5 88 345 1.01861054562343 1.53409637135045 FALSE ""
1400 2 1.5 229 346 2.09712168457343 1.53291297896582 FALSE ""
1400 2 1.9 204 347 1.93839003194218 1.93336461670777 FALSE ""
1400 2 1.5 32 348 1.96419541577009 1.48546480250761 FALSE ""
1000 2 1.5 819 349 2.03598854574298 1.49502890825016 FALSE ""
1400 1 1.9 43 350 1.03278414612546 1.93348696825162 FALSE ""
1000 2 1.5 22 351 2.04756886832835 1.49379470416465 FALSE ""
1400 1 1.9 182 352 0.989209161491172 1.92536259464283 FALSE ""
200 1 1.9 595 353 1.1482102330843 1.88578746174221 FALSE ""
1000 1 1.9 894 354 1.04519888442612 1.89518510393805 FALSE ""
200 1 1.9 630 355 1.00433233811425 1.81866809290558 FALSE ""
1400 2 1.5 850 356 2.00862572953915 1.5215385970928 FALSE ""
200 2 1.5 253 357 1.89681809056458 1.5227041886198 FALSE ""
200 1 1.9 613 358 1.08330673724338 1.92311855921297 FALSE ""
1400 1 1.9 471 359 1.0037484633173 1.91923933077107 FALSE ""
600 1 1.9 709 360 0.992483289571659 1.8779937721883 FALSE ""
600 1 1.5 655 361 1.06834996165394 1.51696369109157 FALSE ""
200 2 1.5 665 362 1.99737179960797 2 FALSE ""
1000 1 1.5 175 363 1.00354770890957 1.49430427758336 FALSE ""
200 2 1.5 99 364 1.94714745579511 2 FALSE ""
1000 1 1.9 542 365 1.00724212659551 1.90413311425004 FALSE ""
1400 1 1.5 343 366 0.934516854873436 1.48781671500681 FALSE ""
600 1 1.9 410 367 1.01056847266075 1.90240869385338 FALSE ""
600 2 1.5 424 368 1.89978073280381 2 FALSE ""
1400 1 1.5 808 369 0.995882577659061 1.48883790043469 FALSE ""
1400 1 1.9 761 370 0.993833308261783 1.92656956704695 FALSE ""
200 1 1.9 303 371 0.966195632897755 1.87916644643412 FALSE ""
200 1 1.9 843 372 1.16891223783504 2.07908410821217 FALSE ""
600 2 1.5 977 373 1.93210826239353 1.50056253798178 FALSE ""
200 1 1.5 335 374 1.06629278753392 2 FALSE ""
1400 1 1.9 188 375 0.937024082822768 1.85847475604854 FALSE ""
200 1 1.9 850 376 1.04692654100791 1.89049436587674 FALSE ""
1000 1 1.5 315 377 0.995295325907404 1.51194225740125 FALSE ""
200 2 1.5 907 378 2.17177579246226 1.59479499534264 FALSE ""
1400 2 1.9 663 379 1.9490905859884 1.89732422870198 FALSE ""
1400 2 1.9 322 380 2.00615139683779 1.87710610382294 FALSE ""
1400 2 1.9 456 381 2.15149170361673 1.90855295379238 FALSE ""
200 2 1.5 815 382 1.87819921802347 2 FALSE ""
600 2 1.9 558 383 2.03888479966108 1.94691334684501 FALSE ""
200 2 1.9 347 384 2.24407944204153 1.97196600935064 FALSE ""
1400 1 1.5 628 385 0.985714380334001 1.51955928960841 FALSE ""
600 1 1.5 582 386 0.960024886385528 1.47852894441814 FALSE ""
1400 1 1.5 307 387 1.01186247561702 2 FALSE ""
600 1 1.5 786 388 0.963488199432602 1.53328304613506 FALSE ""
1400 2 1.9 940 389 1.94495955500532 1.87947697963184 FALSE ""
1400 2 1.5 295 390 2.04320237936785 1.51372285488757 FALSE ""
200 2 1.5 288 391 2.04292333569837 2 FALSE ""
1400 2 1.9 317 392 1.94854404737305 1.92710824649877 FALSE ""
1400 1 1.5 600 393 0.968913895725551 1.50170140416451 FALSE ""
1000 1 1.5 149 394 0.989179018641989 1.49723583090986 FALSE ""
1000 2 1.9 462 395 1.97327720512662 1.91794206033282 FALSE ""
600 1 1.5 259 396 0.988783291851898 1.47940355929028 FALSE ""
600 1 1.5 728 397 0.960168909950169 2 FALSE ""
600 2 1.5 940 398 2.01373381371385 1.56180027335808 FALSE ""
1000 2 1.5 252 399 2.08210885710093 1.52442981257337 FALSE ""
1000 2 1.5 636 400 1.98348050894904 1.51526600456479 FALSE ""
