"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
600 2.5 1.8 977 1 2.46796199065341 1.6282624869583 FALSE ""
1000 1 1.8 780 2 1.02040324253254 1.71882859310081 FALSE ""
1000 1 1.2 17 3 0.990434796090769 1.13387856974021 FALSE ""
1000 2.5 1.2 452 4 2.61370816231547 1.20997112309213 FALSE ""
1000 1 1.8 789 5 0.978569338443638 1.79595791910654 FALSE ""
600 1 1.2 209 6 1.01447126468891 1.16047720912871 FALSE ""
600 2.5 1.2 699 7 2.74789254830458 1.33615837330604 FALSE ""
1000 1 1.8 162 8 0.983762762092178 1.66895946377017 FALSE ""
1400 2.5 1.8 347 9 2.45471174594294 1.69855848077458 FALSE ""
1400 1 1.2 399 10 1.03754048683393 1.24179105275759 FALSE ""
1400 2.5 1.2 497 11 2.47342740093558 1.22774444874312 FALSE ""
1400 2.5 1.8 583 12 2.54072932163371 1.96565395465138 FALSE ""
1400 1 1.8 656 13 0.975160977837106 1.73414479140677 FALSE ""
1400 2.5 1.8 802 14 2.49555643950994 1.71018632457855 FALSE ""
1000 2.5 1.2 714 15 2.48672797425705 1.19703918838599 FALSE ""
1000 1 1.2 691 16 0.967250282850258 1.07598285468916 FALSE ""
200 2.5 1.8 85 17 2.393019367661 1.7422700195548 FALSE ""
1400 2.5 1.8 935 18 2.53562599115206 1.78054088353672 FALSE ""
1400 1 1.2 930 19 0.967548771864621 1.13670524260685 FALSE ""
1000 1 1.8 176 20 0.983713381694548 1.76317084817152 FALSE ""
600 2.5 1.8 412 21 2.56747440039357 1.78076851078323 FALSE ""
200 2.5 1.8 49 22 2.6645406149246 2.44425468150245 FALSE ""
600 2.5 1.2 298 23 2.43947655249415 1.18465699742897 FALSE ""
1000 2.5 1.8 738 24 2.5719223854678 1.69437952887203 FALSE ""
1400 2.5 1.8 195 25 2.58915885378108 1.79057867256964 FALSE ""
600 2.5 1.8 523 26 2.67015894438198 1.85978012418327 FALSE ""
1400 2.5 1.2 95 27 2.50299577017497 1.21832733263106 FALSE ""
1000 2.5 1.2 59 28 2.46575116941613 1.18042897311713 FALSE ""
1400 1 1.2 205 29 1.02854377521192 1.26714061333019 FALSE ""
1400 2.5 1.8 485 30 2.50509201382372 1.9069691446592 FALSE ""
600 1 1.8 393 31 1.02588199791279 1.81517469387844 FALSE ""
1400 2.5 1.2 128 32 2.60372069745062 1.27213422491611 FALSE ""
200 1 1.8 646 33 0.877072415782806 1.70742192625225 FALSE ""
1400 2.5 1.2 849 34 2.44708628818374 1.17438113065426 FALSE ""
600 1 1.8 486 35 1.02139599185413 1.59434909905056 FALSE ""
1000 1 1.8 836 36 0.981754273416733 1.78344079585489 FALSE ""
1400 2.5 1.2 22 37 2.43569866288856 1.23169523097871 FALSE ""
600 1 1.8 511 38 1.01267008206689 1.83355463674928 FALSE ""
600 1 1.8 224 39 1.00142715283111 1.70956022229003 FALSE ""
200 1 1.2 754 40 1.03424181465504 1.29603451381056 FALSE ""
600 1 1.8 351 41 1.00129217779707 1.77396553999354 FALSE ""
200 2.5 1.2 162 42 2.58542644616071 1.16897297600355 FALSE ""
1400 1 1.8 592 43 1.01754987040037 1.78840787350838 FALSE ""
600 2.5 1.8 278 44 2.19761005669437 1.67636586379987 FALSE ""
1400 1 1.8 885 45 0.985541278770075 1.71876170540482 FALSE ""
1400 2.5 1.2 610 46 2.488408382647 1.20370896374951 FALSE ""
1400 1 1.2 617 47 1.00782962868351 1.1572385462564 FALSE ""
1000 2.5 1.2 736 48 2.28934756074735 1.09023351941286 FALSE ""
200 1 1.2 811 49 0.951215324103773 1.190960550107 FALSE ""
200 1 1.2 571 50 1.10755311194127 1.27014558651419 FALSE ""
200 2.5 1.2 910 51 5.1351857446077 1.99528447855222 FALSE ""
200 2.5 1.8 672 52 2.86421192766261 1.94183863179461 FALSE ""
200 1 1.2 838 53 1.07399193151249 1.21414412528684 FALSE ""
1000 1 1.2 454 54 0.995714215661355 1.15626504863147 FALSE ""
600 2.5 1.2 919 55 2.65205959070531 1.16264825741189 FALSE ""
200 1 1.2 698 56 1.01078526255616 1.22580931231075 FALSE ""
600 1 1.2 253 57 1.0525570951782 1.27317271678394 FALSE ""
1000 1 1.8 151 58 0.996234768495223 1.78443668081282 FALSE ""
600 1 1.8 385 59 1.00929728390006 1.9792741396297 FALSE ""
1000 2.5 1.2 537 60 2.54552613327967 1.19489406139474 FALSE ""
200 1 1.8 366 61 0.982577310498598 1.44117271211308 FALSE ""
1400 2.5 1.8 371 62 2.40198469912839 1.65477745752528 FALSE ""
1000 1 1.2 414 63 1.00901701133458 1.18587702440115 FALSE ""
600 2.5 1.8 761 64 2.65976790313075 1.79536894109187 FALSE ""
1000 1 1.8 237 65 0.989166149441246 1.72286815347684 FALSE ""
600 1 1.2 295 66 1.01749098456123 1.261033143156 FALSE ""
1400 2.5 1.2 687 67 2.53742982396462 1.27631310821495 FALSE ""
200 1 1.2 239 68 1.14113417503089 1.18168384010502 FALSE ""
1000 1 1.2 646 69 1.00601358588471 1.19374599506036 FALSE ""
200 2.5 1.2 844 70 2.48518681905774 1.27554895884795 FALSE ""
200 1 1.2 355 71 0.96185721069027 1.42676735906504 FALSE ""
200 1 1.8 204 72 1.03868321161727 1.81094656107622 FALSE ""
200 2.5 1.8 785 73 2.57670774336636 1.89817870925996 FALSE ""
1400 2.5 1.8 84 74 2.45915681271391 1.82300465967699 FALSE ""
1400 1 1.2 215 75 1.00400862034789 1.20942929471527 FALSE ""
200 1 1.8 794 76 0.966044641973797 1.80793038568357 FALSE ""
600 1 1.8 721 77 1.01304848811971 1.83403367772129 FALSE ""
1000 2.5 1.2 226 78 2.41796316596735 1.19575131283633 FALSE ""
200 2.5 1.2 773 79 2.50817383743639 1.16407477020415 FALSE ""
1000 2.5 1.8 169 80 2.41016553292117 1.82923570945546 FALSE ""
