"n" "rep" "id" "beta_0_hat" "beta_1_hat" "gamma_0_hat" "gamma_1_hat" "error" "errorMessage"
1000 279 61 0.496691159809049 0.481132978630605 0.32464606121793 0.533421421091994 FALSE ""
1000 232 62 0.509358075472572 0.466171625440084 0.32438432169789 0.573031618710248 FALSE ""
200 990 63 0.432252820952751 0.615324618273299 0.264233086821192 0.606613099294004 FALSE ""
1400 898 64 0.510332521365995 0.290469020008151 0.34289316675714 0.404109958004685 FALSE ""
1000 503 65 0.541910877920258 0.384634086573725 0.343247033710651 0.488097941726847 FALSE ""
1400 612 66 0.514802231348107 0.422200061909552 0.30373304834917 0.512315586264991 FALSE ""
200 255 67 0.637858714004686 0.442416846323966 0.419095668124048 0.476204507317609 FALSE ""
1000 495 68 0.468555884142494 0.484011307373193 0.325820489185934 0.500147998281969 FALSE ""
600 982 69 0.574934349136989 0.364900027998422 0.335374668398454 0.524088486874554 FALSE ""
1400 55 70 0.498511550493861 0.402628038141881 0.287572311087375 0.524547949285448 FALSE ""
600 337 71 0.656573098996333 0.326901443918038 0.319018277048869 0.615815835850419 FALSE ""
1000 370 72 0.629403696892887 0.271429146061219 0.368624453191816 0.486176610899777 FALSE ""
1400 765 73 0.523305235887663 0.349076660634731 0.305048031734309 0.464995766034311 FALSE ""
600 487 74 0.417948163634928 0.521807683358198 0.234133780909547 0.592598357266314 FALSE ""
1000 200 75 0.501453880239204 0.446473449975786 0.332750030014342 0.508802718061522 FALSE ""
1000 800 76 0.582396921870089 0.426558266313553 0.328569631572385 0.57827285984022 FALSE ""
1000 675 77 0.468571730553749 0.470804959926912 0.285856450331727 0.541847101976572 FALSE ""
600 633 78 0.578770625748654 0.256007042690749 0.31278557766697 0.444070626237119 FALSE ""
1400 82 79 0.57919936660874 0.332146369443371 0.256538700068776 0.677734193562589 FALSE ""
600 784 80 0.488073869144688 0.508572135739545 0.372552916885743 0.45642210985035 FALSE ""
1400 379 81 0.618452750860316 0.346737635696518 0.360062321157719 0.54457960906596 FALSE ""
1000 398 82 0.514677378284089 0.394410690874123 0.256740775387202 0.544987139824811 FALSE ""
600 255 83 0.469899701186434 0.387355260908566 0.0974014166283758 0.709771044886505 FALSE ""
600 753 84 0.468481571491827 0.342990538951185 0.291530155874625 0.350196970926835 FALSE ""
200 532 85 0.287791459510777 0.39425676606391 0.0715187556378429 0.616153581474328 FALSE ""
200 629 86 0.759702213741908 -0.133440579428446 0.26918544766459 0.435088920108667 FALSE ""
200 98 87 0.57659889033568 0.261336460461428 0.257488429254163 0.474447234873527 FALSE ""
600 710 88 0.654322456886063 0.339060152682707 0.382712415369758 0.527326818578848 FALSE ""
1000 474 89 0.608500524097072 0.350754173937272 0.323138478683969 0.561152612722876 FALSE ""
1400 172 90 0.581050400960534 0.348916826743659 0.303872132316656 0.542804807573637 FALSE ""
600 120 91 0.517301627692491 0.376364708468774 0.399748769520924 0.439571248060011 FALSE ""
1400 485 92 0.518562511755298 0.375419301356303 0.315543125972472 0.472022843725749 FALSE ""
200 333 93 0.940103048275854 -0.148414173744438 0.366954611967548 0.439678842116977 FALSE ""
200 914 94 0.575981319869882 0.373603039952521 0.156170747291552 0.760455712219499 FALSE ""
200 703 95 0.510662918791507 0.281723886664949 0.286403116407122 0.409258746205134 FALSE ""
600 925 96 0.443467416507571 0.29900538070557 0.327503132753381 0.331496864804774 FALSE ""
200 287 97 0.480987427666403 0.576829958901279 0.41885494752932 0.48343680506877 FALSE ""
1000 924 98 0.553106842986586 0.276342209855498 0.28889819711593 0.445930008200059 FALSE ""
1000 221 99 0.554383709225478 0.376339491544437 0.36402634277981 0.462999124617149 FALSE ""
200 717 100 0.64043332277032 0.303390279011863 0.26181142401914 0.462883498970688 FALSE ""
600 31 101 0.461670042257102 0.330823506214228 0.221416469740815 0.572761853582346 FALSE ""
200 727 102 0.481654004251436 0.302660172860759 0.292735278350033 0.399189694037209 FALSE ""
1000 76 103 0.479800676892647 0.523836011376492 0.32851777350888 0.537930426877239 FALSE ""
1400 866 104 0.442122125666575 0.421510025166804 0.212440328261108 0.563558918706387 FALSE ""
200 97 105 0.640311847393386 0.506214140674673 0.54362526397303 0.317717813571155 FALSE ""
600 119 106 0.637358092482666 0.339988765504732 0.416554982270765 0.468862331730998 FALSE ""
1000 903 107 0.456082066324906 0.423314852046731 0.331096394223947 0.41299777544186 FALSE ""
1000 222 108 0.500291041328473 0.390041860693633 0.305119901917676 0.491925267862548 FALSE ""
1000 681 109 0.434955786110219 0.436664845817803 0.277460074756583 0.473046427243755 FALSE ""
200 742 110 0.372356045551371 0.346660310595311 0.0200350542387581 0.85974761715103 FALSE ""
200 732 111 0.759070231674379 0.19736352637679 0.601586416156916 0.201104037768739 FALSE ""
600 384 112 0.663885183272608 0.207716634175945 0.362765138739093 0.468839696592025 FALSE ""
1400 946 113 0.545261192202757 0.39793655682572 0.362003131575232 0.526839172422834 FALSE ""
1400 977 114 0.475852043577531 0.478401321535984 0.310190840311363 0.463132998441345 FALSE ""
200 416 115 0.648783094737135 0.299405784962245 0.522181677097482 0.291458007057917 FALSE ""
600 728 116 0.443960726599804 0.575061321633929 0.274345399004537 0.577016989768928 FALSE ""
600 229 117 0.614316328224383 0.262517820923414 0.313762777630276 0.505772503476475 FALSE ""
600 963 118 0.464952917195064 0.402430340340988 0.295994041677357 0.496088926567649 FALSE ""
600 774 119 0.80133028590135 0.252038064581962 0.472282010220857 0.545992627141466 FALSE ""
600 842 120 0.610761086736549 0.454454310111749 0.427341157307344 0.486253490144385 FALSE ""
600 108 121 0.470169569549033 0.313469644211192 0.237747180748123 0.48302662130615 FALSE ""
600 98 122 0.479516856912264 0.458362237308449 0.313645219197663 0.581599589021839 FALSE ""
200 405 123 0.445382955401086 0.649941987375817 0.445569874874318 0.344115253687455 FALSE ""
1400 289 124 0.556646200149379 0.342860798948814 0.349125844670325 0.451068602641997 FALSE ""
600 922 125 0.390185559917876 0.530972609503294 0.211664110525955 0.562238732123358 FALSE ""
1000 425 126 0.534567851677053 0.344524613520231 0.327247581914456 0.470381801364107 FALSE ""
1400 59 127 0.47181368714379 0.547862650358879 0.339837099704355 0.492113738688065 FALSE ""
1400 486 128 0.558956597675884 0.317191026037762 0.334430637421119 0.503988232773877 FALSE ""
1000 366 129 0.624157437171249 0.256464746431964 0.415744634021266 0.394032182327502 FALSE ""
200 177 130 0.496906031066038 0.360775309370418 0.363045857640083 0.312325049563361 FALSE ""
200 362 131 0.509728186186683 0.586352543665362 0.448056442679512 0.510618456580757 FALSE ""
600 609 132 0.63458883799223 0.368652459465826 0.421464300541045 0.53516558246274 FALSE ""
1400 476 133 0.477654841774257 0.396805647227096 0.303044534319604 0.503246108699239 FALSE ""
1000 983 134 0.511273102887175 0.419826515175859 0.301778666011473 0.587051659891798 FALSE ""
200 673 135 0.484630723660507 0.227252548316495 0.245438186053981 0.41496973917283 FALSE ""
1000 845 136 0.48749722471869 0.340977633255604 0.255841426157844 0.4803580893992 FALSE ""
200 171 137 0.357388029252394 0.699402107776152 0.346581799053716 0.432302098546576 FALSE ""
1400 677 138 0.534747355246725 0.385992582296796 0.424289053334426 0.350675601039589 FALSE ""
200 417 139 0.42789208828556 0.516814531691784 0.210190210798879 0.61195462747969 FALSE ""
1000 485 140 0.40934373796976 0.541864435933709 0.222005230837408 0.613414994603871 FALSE ""
600 905 141 0.634811989540153 0.353833983748079 0.393686424178319 0.519800463784509 FALSE ""
200 57 142 0.47411924682694 0.427898991505096 0.288338315194809 0.515768751137536 FALSE ""
200 715 143 0.735873093341774 0.217775371747508 0.478168359329016 0.593944587635425 FALSE ""
600 435 144 0.375072044276873 0.63484692854687 0.34965200272343 0.414832349410715 FALSE ""
1000 449 145 0.556538137358603 0.47815166278133 0.373096959350252 0.549911251561178 FALSE ""
200 695 146 0.525227729225867 0.134499588724511 0.205217151133405 0.577470985723394 FALSE ""
600 731 147 0.558298714594221 0.416832737371367 0.457945912219988 0.34456801900653 FALSE ""
200 748 148 0.50970072598956 0.291198129198543 0.215876531060972 0.45276813217797 FALSE ""
1400 794 149 0.558382899010742 0.3717260367154 0.323559890164529 0.504209590991467 FALSE ""
200 739 150 0.734478256249638 0.205488298490187 0.376717921800615 0.533730535404143 FALSE ""
1400 851 151 0.532129543837913 0.339187291712756 0.226388216268824 0.60757782452491 FALSE ""
200 561 152 0.523019399417715 0.5129953694099 0.370027975155165 0.539269205740918 FALSE ""
600 631 153 0.465308001464055 0.42562676581485 0.280382221628666 0.488178104681276 FALSE ""
1000 652 154 0.550498371880323 0.385731938866575 0.299396352931744 0.584404874729151 FALSE ""
200 229 155 0.441221776815866 0.409519247690097 0.189732336054423 0.599153551990527 FALSE ""
1000 834 156 0.502516475611828 0.540841724984254 0.34117540192256 0.523745580988053 FALSE ""
1000 829 157 0.483166508078443 0.388585929702343 0.221963349389054 0.656787160010179 FALSE ""
200 619 158 0.393400620670676 0.383688976305935 0.267003983173483 0.38153851280238 FALSE ""
600 628 159 0.490427815619327 0.283216804652408 0.264458850534002 0.490942006617482 FALSE ""
1400 645 160 0.438457842057208 0.383019488548935 0.269183862630468 0.4971636277743 FALSE ""
1400 369 161 0.526205933733906 0.427990442177641 0.370641039000624 0.46622005840687 FALSE ""
200 142 162 0.788940644217138 0.317112394130298 0.496389793287107 0.568441940975588 FALSE ""
1400 422 163 0.496366740404823 0.365863265239072 0.257942623295663 0.574766563933856 FALSE ""
1400 181 164 0.456251136950445 0.360767253086813 0.214400588804562 0.556282167325491 FALSE ""
600 474 165 0.359224460631776 0.375310359201385 0.197108702435085 0.529083025768168 FALSE ""
600 872 166 0.414837670740398 0.449674535998843 0.251597737521155 0.452340272515055 FALSE ""
1400 99 167 0.45598764160809 0.422833275428012 0.297234498660635 0.501714442915186 FALSE ""
200 384 168 0.19230536634557 0.763373546040864 0.129911943582797 0.626325299744534 FALSE ""
1400 10 169 0.507512160754464 0.427346296123689 0.339206469872274 0.439856754053535 FALSE ""
1000 210 170 0.507957108983023 0.417753895918441 0.306072783276656 0.456257250095167 FALSE ""
1400 252 171 0.478440755872377 0.512920924021408 0.361316202942295 0.45190297828613 FALSE ""
200 424 172 0.590442091017467 0.267159229094458 0.280785636005873 0.552901377450638 FALSE ""
600 434 173 0.370117980251778 0.370527607015464 0.177171448762735 0.494981264154423 FALSE ""
1400 235 174 0.386494736513259 0.511636601487212 0.23758966093974 0.548848724392436 FALSE ""
1000 61 175 0.502447659781832 0.453064308168007 0.349613848475326 0.439444322669601 FALSE ""
200 413 176 0.423122224028138 0.444559565282823 0.210259032333492 0.492766834801312 FALSE ""
1000 896 177 0.631797577421505 0.334964247984778 0.35511251024224 0.503212602874329 FALSE ""
200 746 178 0.418574245593638 0.607263479109381 0.112706349874069 0.8678350661781 FALSE ""
1400 873 179 0.417082781794176 0.387654117916402 0.232654837607563 0.509723337323744 FALSE ""
200 208 180 0.428601485396415 0.422388503313254 0.188950111145801 0.592574793476279 FALSE ""
1400 773 181 0.528370054162748 0.425924107039241 0.361892474958801 0.445270731319788 FALSE ""
200 968 182 0.578169915296499 0.419560579787436 0.354598839156934 0.482637395327218 FALSE ""
200 878 183 0.671014452803919 0.276439939325549 0.478809884323615 0.360878900764879 FALSE ""
1000 469 184 0.44823109965574 0.477577310359824 0.335044843041145 0.428092120677099 FALSE ""
1400 678 185 0.558858827692699 0.357301253332364 0.315896401093983 0.53498701115027 FALSE ""
200 986 186 0.793168115613859 0.0919391731227475 0.482006629104697 0.327819289571336 FALSE ""
600 451 187 0.563541135463642 0.333686512251641 0.396415425855108 0.360855118799637 FALSE ""
200 8 188 0.430021282913448 0.510542410961865 0.200402871680474 0.76454370229692 FALSE ""
600 798 189 0.471958548699501 0.309519675538743 0.290217378356101 0.416067641940503 FALSE ""
600 338 190 0.613135824102481 0.213593783415458 0.311321082996549 0.574641092897127 FALSE ""
1400 17 191 0.51014511390004 0.400110434456118 0.275488548040078 0.47572252279897 FALSE ""
600 430 192 0.513028573295791 0.439218997315629 0.359112625693124 0.443932972768774 FALSE ""
200 542 193 0.558069774729292 0.257419441684792 0.288470294226281 0.500468761313419 FALSE ""
1000 273 194 0.641204188543392 0.229684950600127 0.346951447452017 0.59113433153179 FALSE ""
1000 437 195 0.64459431754447 0.290679313100139 0.39795988730442 0.474918713551727 FALSE ""
600 636 196 0.516485197719953 0.49093397363101 0.280713152965045 0.595531369933878 FALSE ""
600 137 197 0.486245900832087 0.538580606156001 0.30247258047239 0.477703805553059 FALSE ""
600 680 198 0.596347530536123 0.389917806036673 0.406331507481751 0.526877814232647 FALSE ""
1400 926 199 0.486295871633989 0.510527841972955 0.355785055545512 0.408309355615952 FALSE ""
1400 427 200 0.487153781857143 0.347207950732152 0.269338947796579 0.501936865873399 FALSE ""
200 797 201 0.551825327561423 0.662443853106454 0.369682807766247 0.6425903074504 FALSE ""
1400 463 202 0.522445082207906 0.380895193073367 0.292411487914144 0.507174524026947 FALSE ""
200 435 203 0.488492598221303 0.408430733274438 0.237927827031211 0.683952168876139 FALSE ""
1000 705 204 0.611941983127587 0.418599115097715 0.461121807363605 0.405913303084361 FALSE ""
1000 245 205 0.402667787043509 0.495616159151623 0.206634211682921 0.599417634330927 FALSE ""
1400 550 206 0.460517136914315 0.416094216793494 0.274782745355298 0.549701729902766 FALSE ""
200 967 207 0.58477901053993 0.429397701957804 0.389970355022542 0.536105826021865 FALSE ""
1400 347 208 0.558954544112431 0.380424712808078 0.297526895121031 0.577136732425576 FALSE ""
1000 585 209 0.493196020427063 0.359675701219966 0.308543863679271 0.454555049419927 FALSE ""
1400 198 210 0.53551481106373 0.459666484649189 0.344318400811737 0.508255617749209 FALSE ""
1400 724 211 0.555992585111981 0.299400083829842 0.354645640010445 0.407937619906594 FALSE ""
200 891 212 0.733897249953588 0.433864419740257 0.488288737511928 0.45644757788035 FALSE ""
200 59 213 0.614288831183592 0.321718225104259 0.256144355510861 0.642159773340421 FALSE ""
200 33 214 0.562398229070211 0.346771346756721 0.350002737218814 0.437306208503074 FALSE ""
1000 597 215 0.405919643864461 0.57718480837453 0.329850168906382 0.479877615340636 FALSE ""
1400 262 216 0.47694339343864 0.465040346421263 0.317905268188058 0.496105130846521 FALSE ""
200 399 217 0.399372920802001 0.649728124617528 0.317787318217489 0.500408312503841 FALSE ""
1400 733 218 0.520529426356599 0.403623721667821 0.32417040954344 0.48882463988266 FALSE ""
600 363 219 0.639502685782457 0.331340804175431 0.340275606450162 0.510480676226525 FALSE ""
200 994 220 0.689259532536559 0.214776049313285 0.389416358594791 0.494870740444691 FALSE ""
1400 88 221 0.526693930349459 0.444556206169886 0.379343104788765 0.47214513243239 FALSE ""
1000 513 222 0.543768949458059 0.433719036149944 0.343232578706046 0.492723025349622 FALSE ""
600 858 223 0.388588834736234 0.453853077497115 0.188684564882434 0.566586321723268 FALSE ""
1000 338 224 0.57281422142428 0.410426208776008 0.323610303317347 0.560943011250924 FALSE ""
600 167 225 0.466207474220945 0.398562657396476 0.27334273557229 0.516961496926694 FALSE ""
600 779 226 0.556305465735075 0.472632363307156 0.418145643234286 0.501995211470725 FALSE ""
1000 526 227 0.527540515077028 0.329884020415755 0.28763536847517 0.466593449191766 FALSE ""
200 512 228 0.529081900200404 0.492430566962423 0.342347007325037 0.682496364220097 FALSE ""
600 191 229 0.444681415285956 0.351541626361485 0.2319593167887 0.536657850097682 FALSE ""
600 331 230 0.598655487471184 0.335482437772221 0.432670890668633 0.327192041793545 FALSE ""
600 843 231 0.424132456814174 0.282673029212187 0.184379997657889 0.476047397002272 FALSE ""
1000 239 232 0.382299451588873 0.554726643835906 0.299804758283592 0.425483123525449 FALSE ""
200 280 233 0.561494986142861 0.359882996125707 0.274881462969057 0.441166690029136 FALSE ""
1400 721 234 0.515438310307514 0.392677745112556 0.277275678232421 0.51892422218619 FALSE ""
600 637 235 0.390636149684227 0.594344437765906 0.343775895603183 0.406481017920249 FALSE ""
1400 23 236 0.524593305572552 0.370545183049856 0.320744688564207 0.509779041410428 FALSE ""
1000 387 237 0.516908879537255 0.383725786743969 0.329786549840736 0.495124308600379 FALSE ""
200 404 238 0.766742350462204 0.228044827186158 0.474793426175403 0.548836357248535 FALSE ""
1000 658 239 0.44581456116469 0.398797218628023 0.236973994701434 0.625295361721897 FALSE ""
1000 394 240 0.480942716201367 0.337454194333346 0.208427390781936 0.603622629986758 FALSE ""
1000 136 241 0.474029861536147 0.514594389622775 0.327473224470582 0.489417773616432 FALSE ""
1400 958 242 0.568273025344206 0.396128808103577 0.302551541612823 0.611433647338441 FALSE ""
1400 600 243 0.476758999878638 0.415837336182299 0.237250037575548 0.516415115581152 FALSE ""
1400 797 244 0.499382377303341 0.2825671613097 0.296519592831102 0.448961783385097 FALSE ""
1000 962 245 0.508906426596993 0.40480383633279 0.293362349883783 0.595311867382224 FALSE ""
200 728 246 0.615810660567506 0.489837457995795 0.41738519579435 0.548839891211909 FALSE ""
600 600 247 0.411517546155834 0.512299662191965 0.232517308539666 0.565273700063837 FALSE ""
200 799 248 0.520800400759238 0.580085094551797 0.297588446128435 0.645236547802434 FALSE ""
600 129 249 0.563812388390212 0.404532228255456 0.419554669797185 0.383675452888313 FALSE ""
200 933 250 0.53672338799625 0.141404369260413 0.364411112639079 0.348078809329223 FALSE ""
1400 630 251 0.560951813708308 0.416995952385484 0.327885531301833 0.516504963560343 FALSE ""
200 939 252 0.643290055788158 0.0233892892276079 0.288553070781768 0.552374124280699 FALSE ""
200 761 253 0.581020111762147 0.368448585125198 0.298054684792198 0.451014924761698 FALSE ""
200 775 254 0.382119003968615 0.468386235351552 0.227113125586391 0.434197342636458 FALSE ""
1000 556 255 0.492944533508612 0.378488467319986 0.226136651953365 0.583616124400486 FALSE ""
600 152 256 0.457082721730738 0.515558359342908 0.356140628585975 0.452830497473573 FALSE ""
1400 288 257 0.484248394190133 0.403182311830488 0.277773059559369 0.527823005345208 FALSE ""
1000 594 258 0.48567220887409 0.354087194228723 0.231312847230457 0.597591545529954 FALSE ""
1400 357 259 0.502170387719496 0.407079820929212 0.331150246588547 0.481856159648231 FALSE ""
1400 446 260 0.522802279359846 0.340426795085558 0.365200053015962 0.37496976355449 FALSE ""
600 203 261 0.488080514059971 0.426203203799689 0.337896496133677 0.494568519618113 FALSE ""
1400 934 262 0.462399589444043 0.398983670477196 0.257824834012928 0.487451767675607 FALSE ""
200 876 263 0.422842199283326 0.561323598531121 0.280128511670358 0.598602863506033 FALSE ""
1000 424 264 0.474906043841479 0.539732541145576 0.293590178719146 0.550656027101704 FALSE ""
600 399 265 0.423344393885744 0.652123589518527 0.341795532879972 0.562902758799467 FALSE ""
1400 496 266 0.446284472232588 0.377361240887837 0.265186556207737 0.458019860717174 FALSE ""
200 590 267 0.410790034158129 0.350243640197867 0.206757111898613 0.580390608984885 FALSE ""
1400 475 268 0.45609513658173 0.485979657316695 0.319819695727603 0.435353178940446 FALSE ""
1400 346 269 0.510233908041351 0.442755379867086 0.33632601773964 0.463120504445005 FALSE ""
600 928 270 0.47836968198772 0.279297448977576 0.319994267919813 0.399712987901857 FALSE ""
1000 194 271 0.496858144267571 0.426220483080588 0.241023468778485 0.52917566498038 FALSE ""
200 765 272 0.570234384119016 0.527211141656293 0.531770629780532 0.207885215144333 FALSE ""
600 506 273 0.473026194616041 0.469100981640199 0.214202533764669 0.625492484234261 FALSE ""
200 595 274 0.6078746529323 0.619713826754357 0.604622023803829 0.192263796625546 FALSE ""
600 81 275 0.488207892237577 0.428583958908212 0.227081763829133 0.5861866811902 FALSE ""
1000 49 276 0.569885499056834 0.343246095741423 0.307111654165456 0.56497348334166 FALSE ""
1400 472 277 0.489402912450111 0.391629978584709 0.307695013554593 0.484103803344394 FALSE ""
600 457 278 0.316554266890411 0.58479084933073 0.0838190790845063 0.676347346214446 FALSE ""
1000 838 279 0.514459828263954 0.319239181617852 0.30045350971738 0.449744133716277 FALSE ""
1400 219 280 0.568933861179528 0.351179484864527 0.323488575563051 0.547540406510014 FALSE ""
1000 539 281 0.467675940829288 0.4963677045627 0.313664716440918 0.467905702355189 FALSE ""
200 921 282 0.658790210309054 0.523148315660333 0.296539796480256 0.690545847937678 FALSE ""
1400 937 283 0.528789513029976 0.334839784206328 0.274133777828919 0.524513330748059 FALSE ""
200 961 284 0.221474560860418 0.603994707715951 0.318739135792561 0.295584748398566 FALSE ""
200 460 285 0.299967839502039 0.722166326285544 0.256999023548029 0.611973138706089 FALSE ""
1000 170 286 0.428899755985531 0.45849905716879 0.301760395768877 0.517549748074809 FALSE ""
1400 779 287 0.571424080523339 0.297408377728899 0.305845126335564 0.513999987053861 FALSE ""
600 706 288 0.629692582999092 0.220389149939871 0.347655890969968 0.533436625472779 FALSE ""
600 957 289 0.530026377130414 0.362844122098452 0.258581426688288 0.628223421455663 FALSE ""
200 757 290 0.720950254493833 0.116066007170954 0.377118545732523 0.545405732555063 FALSE ""
1400 409 291 0.515847341466803 0.364472277477352 0.303200047437433 0.507135365165122 FALSE ""
1400 229 292 0.460025022092312 0.526850975385246 0.260099324317227 0.619397626540541 FALSE ""
1000 798 293 0.570856766640464 0.386473215339661 0.310038653468173 0.558477753217671 FALSE ""
1400 248 294 0.467702275876267 0.39729838671404 0.226749861609575 0.55374047004238 FALSE ""
1400 939 295 0.535427079623517 0.404360738889365 0.281888651021212 0.548737187273519 FALSE ""
200 78 296 0.560577804636951 0.239610547790098 0.324303383496746 0.390305026935795 FALSE ""
1400 159 297 0.49710445331528 0.386790703629886 0.279942087200875 0.541631606277707 FALSE ""
200 109 298 0.780308986693802 0.335953767041992 0.558276228075448 0.495752324107554 FALSE ""
600 617 299 0.449746767670024 0.503864761818074 0.268365467204991 0.601330475859406 FALSE ""
600 370 300 0.591134881991746 0.549380709371659 0.409813013103124 0.559289432718737 FALSE ""
200 366 301 0.375895305680167 0.47910037621436 0.433490388381283 0.24624564599744 FALSE ""
600 730 302 0.535828429656665 0.376034312553596 0.284716711777104 0.520468601495294 FALSE ""
1000 145 303 0.484414472235579 0.444351697507797 0.387603033948026 0.407322167387777 FALSE ""
200 494 304 0.567015560664669 0.330236004348164 0.221440634421232 0.637069251241341 FALSE ""
