"n" "rep" "id" "beta_0_hat" "beta_1_hat" "gamma_0_hat" "gamma_1_hat" "error" "errorMessage"
600 616 127 0.301478602778366 0.401113327161581 0.370966455042276 0.427502305536227 FALSE ""
200 317 128 0.398615014042464 0.228697844544312 0.343950198115484 0.338999590659856 FALSE ""
200 528 129 0.392010400301924 -0.150115992868826 0.210878520655124 0.443118531536982 FALSE ""
1400 327 130 0.291353664067052 0.318767178549667 0.301073364906099 0.447953987291758 FALSE ""
600 330 131 0.146964237589864 0.491493811623968 0.319213476089946 0.376400755122309 FALSE ""
200 879 132 0.267996123026651 0.286855549535168 0.29133355918792 0.438102964117763 FALSE ""
200 284 133 0.0197173456889349 0.720906918472658 0.342229976815374 0.353618803803926 FALSE ""
600 909 134 0.182087350303404 0.386182372251552 0.305153146422211 0.355430047841115 FALSE ""
1000 14 135 0.164216985305444 0.473440385261152 0.288527262333115 0.407421696577069 FALSE ""
1400 953 136 0.221063319615038 0.402844338104226 0.292699972633526 0.404089783635064 FALSE ""
1000 121 137 0.133620894765269 0.481632536560423 0.243353688033317 0.453990674480881 FALSE ""
1000 141 138 0.182640641929548 0.439292342183405 0.313445722984429 0.332022540749646 FALSE ""
1000 61 139 0.0642473544705142 0.503007758431484 0.309974594067181 0.337027442439326 FALSE ""
1000 54 140 0.191531136132607 0.37896943172275 0.335131711874319 0.272723355580831 FALSE ""
1000 974 141 0.10129917721695 0.501387103192461 0.308103450354587 0.40058606398412 FALSE ""
1000 122 142 0.247560971296388 0.43155971164828 0.283642128829108 0.442169265470134 FALSE ""
1400 219 143 0.296842760681533 0.328821078741427 0.272317376611999 0.47204976402964 FALSE ""
1400 680 144 0.18527805935074 0.39102625229797 0.286549883136111 0.39919165719628 FALSE ""
1000 347 145 0.135933184063148 0.485187334130158 0.293934372766404 0.40626075238907 FALSE ""
1400 707 146 0.249287466173687 0.305658947468721 0.298073183618983 0.385354636510833 FALSE ""
1400 35 147 0.169066978537901 0.363639046380389 0.298461550816567 0.361409948782046 FALSE ""
1000 606 148 0.283571487021034 0.24393121606405 0.299959017886902 0.440264570806027 FALSE ""
1400 579 149 0.229162013427637 0.342251248148744 0.305592663307204 0.390615813808755 FALSE ""
600 202 150 0.196565397277922 0.449333282296886 0.315482335942655 0.342654397804469 FALSE ""
200 303 151 0.178623368070802 0.370596542512298 0.342428209315321 0.342675950145851 FALSE ""
200 661 152 0.145368002787849 0.359682171787056 0.218482453732112 0.518213861762573 FALSE ""
200 856 153 0.174959894398976 0.416336495353027 0.335439041923649 0.445816604965491 FALSE ""
600 760 154 0.0441706867844415 0.526886635192154 0.261375183102866 0.378027395196495 FALSE ""
1000 799 155 0.137169289885331 0.506220943870264 0.289444960872765 0.38665729550563 FALSE ""
600 354 156 0.190841510318748 0.343217886354901 0.300932455929652 0.358491018386116 FALSE ""
600 660 157 0.327280148224271 0.195357777290424 0.364101490916446 0.323138073030676 FALSE ""
1000 113 158 0.182643940694823 0.326600639505155 0.289908258010964 0.35781963581548 FALSE ""
1400 344 159 0.234329102414443 0.30641063050824 0.274994280794939 0.450257288753798 FALSE ""
1400 528 160 0.186379920983752 0.401253366198179 0.300895370318521 0.383100546323914 FALSE ""
600 929 161 0.278728340845961 0.144960172275186 0.364766167486271 0.270709639094987 FALSE ""
600 534 162 0.173289925655397 0.420521044538938 0.282365078339317 0.431543328507447 FALSE ""
600 18 163 0.355141698043568 0.245441438220203 0.335695610111451 0.407108910989139 FALSE ""
1400 80 164 0.211709262522365 0.353950206143889 0.308029109988335 0.420143414101025 FALSE ""
600 508 165 0.328607701156764 0.235725612120242 0.291252464370854 0.358814275399773 FALSE ""
200 541 166 0.286163405476111 0.191212643168373 0.248827005291402 0.401115218111302 FALSE ""
200 608 167 -0.0405466780022862 0.545950391566156 0.319541162863639 0.14778512794599 FALSE ""
1000 356 168 0.197782217001973 0.458771457206266 0.335941037120142 0.334385723983791 FALSE ""
1400 606 169 0.154944360418549 0.517572399027637 0.321436499183295 0.400910749366213 FALSE ""
200 91 170 0.220189110639514 0.271347132096835 0.253586860853554 0.565509077466728 FALSE ""
1000 67 171 0.309290056178589 0.189509069298001 0.30890907104178 0.376873932572788 FALSE ""
1400 410 172 0.289769625325064 0.263610729231012 0.309438630697564 0.390800477450511 FALSE ""
600 272 173 0.262568548439485 0.245375036469969 0.29987456242001 0.380068506335654 FALSE ""
1400 101 174 0.217720819842421 0.362738721830207 0.280886295642647 0.431200261801327 FALSE ""
600 810 175 0.257185789167209 0.276654809862588 0.279626403030565 0.437387423628594 FALSE ""
1400 123 176 0.236637954008624 0.376463713416758 0.277059844253475 0.442375642190595 FALSE ""
1400 700 177 0.170576516721861 0.457899085594749 0.307698163815565 0.396240225701464 FALSE ""
200 646 178 0.111591316856831 0.598967861920983 0.275399105943897 0.481889928857733 FALSE ""
1000 309 179 0.153665337080833 0.490555455493443 0.232720739490516 0.505821709851385 FALSE ""
200 615 180 0.232567065044603 0.293406607650362 0.345665220823961 0.309083773022008 FALSE ""
600 318 181 0.0260804500369944 0.75621477396621 0.334959534203345 0.371178435385276 FALSE ""
200 997 182 0.299444191436175 0.235010801611366 0.403742943171896 0.186667155472176 FALSE ""
1000 696 183 0.186338873896225 0.386541722220108 0.317565804083931 0.355879199994146 FALSE ""
200 442 184 0.0266539154453659 0.730721205628741 0.291802452691646 0.451253461854008 FALSE ""
1400 936 185 0.16269791498935 0.474596448600643 0.303827494537968 0.412242044368937 FALSE ""
1400 384 186 0.21137590044335 0.428379409790989 0.286246635272969 0.438348303302136 FALSE ""
1000 607 187 0.162002749100623 0.485403243245511 0.286816464751937 0.441883549497563 FALSE ""
1400 952 188 0.269552517953952 0.182455558962819 0.251557431901816 0.461228045799599 FALSE ""
1000 679 189 0.216168777113816 0.372795620621148 0.282562236753924 0.436950176571461 FALSE ""
200 520 190 0.225644501217877 0.282127232336249 0.276441611998783 0.420414372301107 FALSE ""
200 611 191 0.100811174336533 0.524245397488475 0.386993867578578 0.227256557578855 FALSE ""
1000 292 192 0.0478935697647129 0.57937957595443 0.297447428392589 0.397427685286937 FALSE ""
1400 305 193 0.192361914637674 0.416927052484146 0.310172086270014 0.413154492147994 FALSE ""
1000 78 194 0.245570608409762 0.351208535705878 0.279844343340967 0.418202898380108 FALSE ""
1000 831 195 0.260666597755028 0.312214969063262 0.313566603529205 0.402349879204182 FALSE ""
600 372 196 0.0894477130803904 0.600486351803833 0.290694667517717 0.406900577172157 FALSE ""
1400 977 197 0.181613710816115 0.334193592906631 0.292688635729596 0.394068129836217 FALSE ""
1400 546 198 0.313681104814947 0.233438760652913 0.282456206599082 0.437477541035106 FALSE ""
200 223 199 0.156790474651551 0.403567093336956 0.284491601945939 0.392413617340212 FALSE ""
1000 561 200 0.241626747119089 0.390400884174651 0.337506661469958 0.388503983159983 FALSE ""
1400 324 201 0.239017431980134 0.348462027154478 0.305026120951658 0.377120777139853 FALSE ""
1400 50 202 0.167845394526555 0.402193181402818 0.289014379756798 0.436095706665566 FALSE ""
1000 745 203 0.209484885744429 0.220133253670187 0.267720839454066 0.383989733544969 FALSE ""
600 806 204 0.163126173950564 0.515108887600851 0.333579980852587 0.346989786059252 FALSE ""
200 906 205 0.118279195755053 0.393764105200397 0.268751467488439 0.496115365633502 FALSE ""
1400 803 206 0.189318629765205 0.440718196132243 0.320160364497766 0.389184635497944 FALSE ""
200 359 207 0.332704319388403 0.069870934592588 0.288113339152856 0.317272644053818 FALSE ""
200 230 208 0.166643234870346 0.314367394820714 0.237098989611526 0.483762498885893 FALSE ""
1000 246 209 0.247954653161735 0.468613068526989 0.328169368595192 0.377118669818275 FALSE ""
1400 184 210 0.212665426031136 0.313732567794326 0.271200043738116 0.428339514765251 FALSE ""
600 376 211 0.283115522932524 0.20247597511352 0.324506118981897 0.294236171431849 FALSE ""
600 756 212 0.154555460841982 0.378481579630271 0.328548471100744 0.307093232195403 FALSE ""
1000 550 213 0.111101355820033 0.530072950147205 0.292857677536055 0.352228536759826 FALSE ""
600 807 214 0.126947872289271 0.650797763944094 0.322438426883269 0.350231858868311 FALSE ""
600 609 215 0.253136466073888 0.353111429996701 0.274869007496791 0.410105647117076 FALSE ""
600 253 216 0.106196178794246 0.559657152340757 0.35880219382002 0.26719845322953 FALSE ""
600 716 217 0.336088378681573 0.163800109027175 0.265637684642865 0.511958295170039 FALSE ""
1400 470 218 0.2290304255415 0.383932209878831 0.309789601410245 0.43272394255776 FALSE ""
600 907 219 0.18510321010784 0.386872468450617 0.283966697178508 0.458861149226841 FALSE ""
600 487 220 0.132565045199347 0.583032216343537 0.30433148202699 0.43363864876825 FALSE ""
1000 487 221 0.18086682847705 0.397161505614799 0.315381065486156 0.37472668371585 FALSE ""
600 520 222 0.144510317364695 0.377204546377032 0.279223010403973 0.313050220531451 FALSE ""
1000 172 223 0.238712933185137 0.349711593512861 0.290828355703215 0.415235476157964 FALSE ""
1400 293 224 0.185624727801593 0.406480214166373 0.29053246710442 0.368506492784098 FALSE ""
200 422 225 -0.0641893003234128 0.598631942889121 0.27419265620561 0.319391640333826 FALSE ""
600 203 226 0.240605059420246 0.387752353344163 0.289766379528555 0.443843392683954 FALSE ""
1000 453 227 0.193155815985406 0.33985087055685 0.275335311377971 0.450366055822888 FALSE ""
600 472 228 0.0538010407237365 0.62396367916442 0.324869475621079 0.397225762561903 FALSE ""
200 338 229 0.228451343666742 0.515188482841866 0.366760883898249 0.376750937470524 FALSE ""
1000 66 230 0.193724235268854 0.574984362899528 0.309831123637243 0.438617860753024 FALSE ""
600 702 231 0.29434020813267 0.353539714801326 0.263046387835556 0.435578326281231 FALSE ""
600 486 232 0.0373996795675283 0.675417358139791 0.257590181318648 0.544310338505202 FALSE ""
600 953 233 0.273624146626624 0.312680256807154 0.294917975959553 0.464449745833812 FALSE ""
1000 432 234 0.143569020954807 0.569541884787449 0.345954129749931 0.328812863311659 FALSE ""
1000 695 235 0.168779982954385 0.47929312607291 0.306508819389479 0.333871569554483 FALSE ""
1400 896 236 0.232149833774426 0.224529584121187 0.278906291689801 0.45644635168385 FALSE ""
200 704 237 0.155100293943657 0.461526748967108 0.27659316377775 0.366062438525256 FALSE ""
1000 252 238 0.225741376220996 0.398436156531765 0.268419131447665 0.452200709098912 FALSE ""
200 341 239 0.16506680349313 0.272564747364511 0.279680729738154 0.439021165728966 FALSE ""
1000 526 240 0.0772663723206014 0.591688548909552 0.318164674148615 0.375492774605265 FALSE ""
1000 527 241 0.165810598059939 0.414156524639738 0.296003720164699 0.402588996544974 FALSE ""
600 927 242 0.083555540890764 0.608653817363017 0.275732300521342 0.436073927120056 FALSE ""
1000 276 243 0.143401236801242 0.552069505379845 0.330918344989196 0.333183210510372 FALSE ""
1000 762 244 0.311293798921164 0.190693593436089 0.261487256994963 0.452578331560169 FALSE ""
1400 439 245 0.235446594004561 0.35616144561145 0.306465858506998 0.370259690376702 FALSE ""
1000 20 246 0.180254314423377 0.527672139620499 0.294677568479271 0.43969256908181 FALSE ""
600 983 247 0.209542694442207 0.441906343138572 0.229031745439831 0.475710765787875 FALSE ""
1000 685 248 0.24655258367117 0.332242074404752 0.302674293151644 0.376858794245729 FALSE ""
600 645 249 0.314617007551882 0.212355458961697 0.343750603846169 0.265772083728935 FALSE ""
200 274 250 0.224917929421176 0.216778320847258 0.297907609872626 0.390458899584668 FALSE ""
1000 258 251 0.232437434069075 0.36097862989493 0.293211682991209 0.41783318128399 FALSE ""
1000 465 252 0.190994353330606 0.47190915329657 0.275164857017445 0.417608742982993 FALSE ""
200 225 253 0.0393230177324239 0.655020823453524 0.292893665702471 0.414772268849856 FALSE ""
1400 920 254 0.193790990810332 0.338382257846602 0.27532781106444 0.379564361629393 FALSE ""
200 420 255 0.198878383400788 0.467667174220676 0.348475062281352 0.310139883641546 FALSE ""
1400 215 256 0.241287219485612 0.358829430390692 0.352198835653092 0.310156426726867 FALSE ""
1400 143 257 0.127026275456639 0.503357751178109 0.300288131390734 0.433728882485287 FALSE ""
1000 177 258 0.264691734804485 0.272724530134479 0.301018721901853 0.422819158473866 FALSE ""
600 287 259 0.180905214095289 0.482919130036547 0.282297668659427 0.420319945883796 FALSE ""
200 655 260 0.017881880025452 0.619318445621162 0.260185228095489 0.549056508133582 FALSE ""
1400 195 261 0.196427407189568 0.368426879480922 0.300788829774496 0.360547540900735 FALSE ""
1400 211 262 0.24862533364825 0.336666692486831 0.343016316559343 0.352437503597975 FALSE ""
1400 783 263 0.180395027948386 0.446700502512555 0.266711361802543 0.455173118779117 FALSE ""
600 528 264 0.225220582379459 0.298500840827861 0.287328347423496 0.385544243959017 FALSE ""
1000 219 265 0.196765043730813 0.36576873943899 0.302844751534864 0.40339188900646 FALSE ""
1000 336 266 0.260586045050056 0.27454801622479 0.302675797464897 0.391627478464328 FALSE ""
600 81 267 0.230150551864823 0.34571969899251 0.279412202330818 0.400417339344831 FALSE ""
600 463 268 0.22502048301336 0.266864409498867 0.276775866038964 0.410021650116258 FALSE ""
1000 106 269 0.226860763677245 0.418766089874584 0.309079247269309 0.349082426651236 FALSE ""
1400 622 270 0.317163989968744 0.230427833944284 0.307481468699973 0.408862073203348 FALSE ""
600 582 271 0.243183167403899 0.365230950700053 0.253766830849264 0.396826052374341 FALSE ""
1000 83 272 0.207054928125244 0.341240836613929 0.227638887738909 0.480670338014676 FALSE ""
200 777 273 0.419249563326113 0 0.693147180559945 0 FALSE ""
1400 796 274 0.168960108093794 0.408844764036758 0.274801490942274 0.394065259663536 FALSE ""
200 46 275 0.123660320311185 0.449657281791657 0.364435866819582 0.181383512888832 FALSE ""
600 20 276 0.0388327404007861 0.403678617939689 0.256878528973802 0.401068668865331 FALSE ""
200 818 277 0.0895533436657849 0.214143871032024 0.277694107968491 0.41846358283228 FALSE ""
1000 264 278 0.213085249317475 0.475837569678081 0.255001811153456 0.497762711208351 FALSE ""
600 615 279 0.305772009046547 0.224622245333994 0.289336436754067 0.391729870129265 FALSE ""
200 149 280 0.253798243316148 0.56483074858791 0.37798467616876 0.380248525106329 FALSE ""
1400 328 281 0.209968893146227 0.293013055038097 0.29720690022946 0.392517737332392 FALSE ""
600 170 282 0.256238625666779 0.301539766645056 0.295806068945354 0.354789385382145 FALSE ""
1400 288 283 0.24528337906007 0.335917908520795 0.26466938949536 0.43488054977545 FALSE ""
600 847 284 0.202358389523427 0.290375445444644 0.292088757681957 0.437391602721225 FALSE ""
200 864 285 0.209739841028394 0.395871947707223 0.221881154850193 0.509255870447965 FALSE ""
600 637 286 0.143720999977438 0.418001310451337 0.327691120001952 0.301797248168592 FALSE ""
1400 227 287 0.208230278835221 0.284281869063425 0.268678711110632 0.391927738187328 FALSE ""
1000 767 288 0.19989977291366 0.406900931385132 0.326057494754456 0.352661327689532 FALSE ""
600 107 289 0.323987695754055 0.256012020697337 0.321603889885662 0.421329550088056 FALSE ""
1000 238 290 0.170259825173881 0.454484030419278 0.292505082134955 0.446867001889265 FALSE ""
1000 267 291 0.217428514239785 0.330005501083722 0.302905460409587 0.365687662460768 FALSE ""
200 360 292 0.199340582758413 0.498097106667652 0.26956398947717 0.488291657737672 FALSE ""
200 694 293 0.0393028856539385 0.704337353096528 0.294790000275395 0.389684774160342 FALSE ""
600 288 294 0.347752505068701 0.249365584478797 0.295600560017907 0.479829618221206 FALSE ""
1400 380 295 0.172038367589435 0.444492342503373 0.272533158377663 0.437981292551525 FALSE ""
600 748 296 0.334096897338788 0.147891430202211 0.292031138726898 0.472685139088308 FALSE ""
1000 187 297 0.261398292203203 0.356084238171432 0.295691555557349 0.405318813602456 FALSE ""
200 480 298 0.360176158307939 0.152545520080172 0.306091035722364 0.314066263095382 FALSE ""
1400 88 299 0.146773546508001 0.463255194203299 0.299493757105539 0.38070938164814 FALSE ""
600 184 300 0.0283141525413133 0.691856179329556 0.265549863529565 0.474435175993853 FALSE ""
1400 390 301 0.12812530858991 0.480283280444697 0.287421459579852 0.39028118173194 FALSE ""
600 602 302 0.0471065014240067 0.619338588063584 0.308362793591592 0.360380351008912 FALSE ""
1000 940 303 0.195763666901756 0.430058223075352 0.311521773688013 0.334642054017848 FALSE ""
1400 382 304 0.132461069105911 0.471704970533718 0.278409346721148 0.463698780221942 FALSE ""
