"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
1400 0.75 25 850 1 0.755355221345547 24.5604803833512 FALSE ""
1000 0.75 0.5 859 2 0.7315256327623 0.491402234031268 FALSE ""
1000 0.75 0.5 208 3 0.789279972663431 0.512431668991363 FALSE ""
1400 0.75 25 404 4 0.7482656211517 24.898403604537 FALSE ""
1000 1.5 0.5 803 5 1.51339260695874 0.488995952850773 FALSE ""
1000 0.75 0.5 372 6 0.725307669956726 0.488125772769702 FALSE ""
600 1.5 25 21 7 1.49186550789829 23.9122555956958 FALSE ""
1000 0.75 25 973 8 0.748225087991691 24.4427365580937 FALSE ""
1400 1.5 0.5 622 9 1.49451315928729 0.494024677471141 FALSE ""
200 1.5 0.5 614 10 1.45639799832951 0.597952084482935 FALSE ""
1400 0.75 0.5 831 11 0.754575861434139 0.514965088542696 FALSE ""
1400 0.75 25 273 12 0.754979257706394 25.5847463610904 FALSE ""
600 1.5 0.5 395 13 1.45323430388112 0.533004644529757 FALSE ""
1400 0.75 25 232 14 0.751905676188358 26.0477471464942 FALSE ""
200 1.5 0.5 116 15 1.60771631731028 0.531036214898562 FALSE ""
600 0.75 25 528 16 0.743003502457709 26.0421179354327 FALSE ""
600 0.75 25 645 17 0.760437192374063 25.188116521074 FALSE ""
1400 1.5 25 947 18 1.50183438934524 26.0472715172257 FALSE ""
200 0.75 25 91 19 0.774344783625565 25.3764109315996 FALSE ""
1000 0.75 25 985 20 0.751530391933009 27.1181523931639 FALSE ""
1400 0.75 0.5 811 21 0.734454184150685 0.482219625109931 FALSE ""
1400 0.75 0.5 119 22 0.720333320169566 0.504620709920964 FALSE ""
1400 1.5 0.5 482 23 1.48556234906827 0.491430978782449 FALSE ""
600 0.75 0.5 693 24 0.695892747776151 0.484015318701428 FALSE ""
600 0.75 25 339 25 0.748944934829082 24.9571558584697 FALSE ""
1400 1.5 0.5 76 26 1.54828246947894 0.514509164177023 FALSE ""
1400 1.5 0.5 113 27 1.54746450997652 0.497022056322267 FALSE ""
600 1.5 0.5 8 28 1.51048000896148 0.490890054251433 FALSE ""
200 1.5 0.5 923 29 1.6617987868812 0.58669185732663 FALSE ""
1400 0.75 0.5 200 30 0.796425163500292 0.518730865934494 FALSE ""
