"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
200 2.5 1.5 626 87 2.63940200880832 1.60026657390742 FALSE ""
1000 1.5 1.5 993 88 1.45555014427287 1.50667875777795 FALSE ""
200 2.5 1.5 667 89 2.08310233556252 1.28605293758779 FALSE ""
1000 1.5 1.5 307 90 1.45642483406165 1.45005006624783 FALSE ""
1000 2.5 1.5 692 91 2.34701226699751 1.41815045476328 FALSE ""
1000 1.5 2 22 92 1.51427773809661 2.03535502682953 FALSE ""
200 2.5 1.5 297 93 2.68365822505786 1.61589994315039 FALSE ""
1400 1.5 1.5 196 94 1.46622013999253 1.44265427097639 FALSE ""
200 1.5 2 587 95 1.2421770322495 1.77558585839892 FALSE ""
1000 2.5 1.5 221 96 2.30778491542188 1.37287803568305 FALSE ""
600 1.5 1.5 971 97 1.52368511177843 1.55180493661674 FALSE ""
200 1.5 1.5 140 98 1.44292701083822 1.49749235980513 FALSE ""
1400 2.5 2 80 99 2.53114232367253 2.08004272053804 FALSE ""
1000 1.5 2 290 100 1.6164927311062 2.18035339397819 FALSE ""
1000 2.5 2 919 101 2.54059847714074 1.9924562581693 FALSE ""
1400 1.5 1.5 130 102 1.59993965124403 1.6077006863288 FALSE ""
600 1.5 2 787 103 1.4565067846189 1.93985124275372 FALSE ""
200 1.5 1.5 143 104 1.60552891331153 1.59471505145675 FALSE ""
1400 2.5 2 698 105 2.68134201293368 2.10619956846585 FALSE ""
1400 2.5 2 402 106 2.49521658723826 2.00807850641201 FALSE ""
1400 2.5 2 293 107 2.5452489489119 2.05154561485042 FALSE ""
600 2.5 1.5 625 108 2.76213358570261 1.53075635942018 FALSE ""
600 1.5 1.5 399 109 1.51971946323448 1.53350260791725 FALSE ""
200 1.5 2 513 110 1.38024724442427 1.84576159375323 FALSE ""
1400 1.5 1.5 383 111 1.56324396237993 1.54302562211037 FALSE ""
1000 1.5 1.5 49 112 1.44043115831349 1.44535990600401 FALSE ""
600 2.5 1.5 623 113 2.59217527197441 1.52521072978249 FALSE ""
600 2.5 2 729 114 2.57456347856239 2.07955301007446 FALSE ""
1400 2.5 2 460 115 2.38414170935685 1.96426388600964 FALSE ""
1000 2.5 1.5 713 116 2.42306802242882 1.42250319683958 FALSE ""
1000 2.5 1.5 80 117 2.47274668432331 1.48207428298456 FALSE ""
600 2.5 2 640 118 2.52972668120942 2.0826291926257 FALSE ""
200 1.5 1.5 524 119 1.73744246994629 1.75896729058402 FALSE ""
200 1.5 1.5 752 120 1.8295957087283 1.6943231713475 FALSE ""
200 2.5 2 650 121 2.6983361373446 2.20004988616985 FALSE ""
600 1.5 1.5 684 122 1.51662285220103 1.49390811827228 FALSE ""
1400 1.5 2 676 123 1.52254081165846 2.02284749393213 FALSE ""
600 2.5 2 311 124 2.52691240282884 2.06848296678791 FALSE ""
200 2.5 1.5 324 125 2.61314111251925 1.52671936326391 FALSE ""
1400 2.5 2 826 126 2.37021031773085 1.94525329152407 FALSE ""
1000 1.5 1.5 888 127 1.49626276506411 1.4243462102822 FALSE ""
600 2.5 1.5 34 128 2.48602751403668 1.52904663658858 FALSE ""
1400 2.5 1.5 658 129 2.46857855781075 1.45355742095254 FALSE ""
200 1.5 2 800 130 1.52515183672676 2.03667103254817 FALSE ""
1400 2.5 2 327 131 2.61850398080407 2.03504764584821 FALSE ""
600 1.5 1.5 589 132 1.60266080736754 1.56777986752118 FALSE ""
1000 1.5 1.5 989 133 1.45988919872663 1.48057960263392 FALSE ""
1000 1.5 2 87 134 1.51236348518433 2.01570955833003 FALSE ""
600 2.5 1.5 455 135 2.44721675747697 1.48740482406127 FALSE ""
600 1.5 1.5 443 136 1.51624122225432 1.51228842626076 FALSE ""
200 1.5 2 536 137 1.59898835838394 2.00094294499913 FALSE ""
1400 1.5 2 183 138 1.54870001538489 2.06486839541306 FALSE ""
200 2.5 1.5 870 139 2.1676228030698 1.31615550016282 FALSE ""
1400 2.5 2 62 140 2.60416733914158 2.12229415383448 FALSE ""
200 1.5 1.5 566 141 2.08487792171356 2.03350078135639 FALSE ""
600 2.5 2 109 142 2.62716144260231 2.04036221052606 FALSE ""
1400 1.5 2 137 143 1.45332029637794 1.91806496573649 FALSE ""
1400 2.5 1.5 411 144 2.41328871429218 1.47267152114809 FALSE ""
1400 2.5 2 236 145 2.40963730126986 1.89356379446256 FALSE ""
1000 2.5 2 945 146 2.41798931921902 2.00572108319786 FALSE ""
200 1.5 2 556 147 1.46767990163468 1.99662446246348 FALSE ""
1000 1.5 2 362 148 1.48887104090544 1.94933645223363 FALSE ""
1000 2.5 1.5 705 149 2.66656366460792 1.56356796967248 FALSE ""
1400 1.5 2 236 150 1.55700548020086 2.04953797011862 FALSE ""
1400 1.5 1.5 403 151 1.48991997401788 1.54845605902084 FALSE ""
200 1.5 2 891 152 1.61485118362263 2.22407508525223 FALSE ""
200 1.5 2 862 153 1.3636633694752 1.81581196804588 FALSE ""
600 1.5 2 352 154 1.51999812292654 2.00430537683668 FALSE ""
600 1.5 1.5 215 155 1.4327830279189 1.41725649809901 FALSE ""
600 1.5 2 152 156 1.53249964589923 2.09828464387413 FALSE ""
1000 2.5 1.5 40 157 2.36028079959936 1.38651131531191 FALSE ""
1000 1.5 1.5 912 158 1.45706879026381 1.4653293643068 FALSE ""
200 2.5 2 604 159 2.89530474592239 2.2633962090867 FALSE ""
1400 1.5 2 993 160 1.4825293559889 2.01431233715828 FALSE ""
1400 1.5 2 202 161 1.52731800397934 2.02265723224061 FALSE ""
600 1.5 2 132 162 1.53421079556541 1.9633118293864 FALSE ""
1000 1.5 2 869 163 1.51338092301052 2.01019530428053 FALSE ""
200 2.5 1.5 657 164 2.68263645066433 1.6459401156269 FALSE ""
1400 2.5 2 133 165 2.52699198075441 2.0057922025867 FALSE ""
1000 1.5 1.5 840 166 1.56511899707591 1.55905258002479 FALSE ""
600 1.5 2 593 167 1.48081964686443 2.03699563718748 FALSE ""
1000 1.5 1.5 538 168 1.55175384122739 1.50155785471149 FALSE ""
1000 1.5 1.5 193 169 1.63205091462066 1.59906742842629 FALSE ""
600 2.5 1.5 253 170 2.59158491931811 1.48729293440128 FALSE ""
1000 1.5 2 464 171 1.38282951854908 1.86573799558249 FALSE ""
1000 2.5 2 13 172 2.55861258139741 1.98053516759961 FALSE ""
200 1.5 2 856 173 1.31137952799873 1.82968059329611 FALSE ""
200 2.5 2 768 174 2.19808272189538 1.87250323200774 FALSE ""
600 2.5 1.5 127 175 2.73082013919219 1.60349904238161 FALSE ""
1000 1.5 2 615 176 1.5116497742527 1.9966956146776 FALSE ""
1400 1.5 1.5 72 177 1.49310153205108 1.48439072705519 FALSE ""
1000 2.5 1.5 471 178 2.6760034049167 1.59190373249181 FALSE ""
1400 2.5 2 841 179 2.51707921563587 1.97408433692695 FALSE ""
200 1.5 1.5 537 180 1.4379325804849 1.45787331118823 FALSE ""
200 2.5 1.5 354 181 2.21139081391227 1.4144386149534 FALSE ""
1000 2.5 1.5 364 182 2.54213692271403 1.57150463081355 FALSE ""
200 1.5 1.5 957 183 1.47177984392627 1.45734222429107 FALSE ""
1400 1.5 2 198 184 1.60201799857112 2.11713736392231 FALSE ""
1400 1.5 1.5 468 185 1.50605785245197 1.50343220802903 FALSE ""
1000 2.5 2 587 186 2.5805364308206 2.085120639951 FALSE ""
1400 2.5 2 155 187 2.51606463045219 2.03032310596278 FALSE ""
200 2.5 2 46 188 2.6174167744715 2.01323703692118 FALSE ""
1000 2.5 2 790 189 2.39225939648778 1.93814457306579 FALSE ""
1000 2.5 2 32 190 2.43695803106333 2.00475282406556 FALSE ""
1400 2.5 2 490 191 2.48777839606439 2.00047183438449 FALSE ""
