"n" "rep" "id" "beta_0_hat" "beta_1_hat" "gamma_0_hat" "gamma_1_hat" "error" "errorMessage"
200 844 1 2.0988210353069 1.26185350012554 0.136842553249099 0.436595356793611 FALSE ""
1000 226 2 2.65763086339167 0.853660709515644 0.218285998869161 0.411669464635997 FALSE ""
600 809 3 2.63547353609709 1.09721761535679 0.231631148556011 0.400808878766191 FALSE ""
1000 824 4 2.46482207267402 1.07446226290639 0.19703128166132 0.40622423280817 FALSE ""
600 384 5 2.40200177009263 1.13174158409244 0.21460016601038 0.377957985692036 FALSE ""
600 899 6 2.57846405591388 0.937223018992003 0.201130412731464 0.414607909559407 FALSE ""
200 62 7 2.82270135862657 0.405160041519186 0.198288242980083 0.398398743939653 FALSE ""
1000 789 8 2.46116278821563 1.17247093991159 0.205560759308127 0.440452022009521 FALSE ""
600 498 9 2.49897186487351 0.874160652841324 0.169438101478641 0.434569431762991 FALSE ""
600 830 10 2.51737003518706 0.943499346791069 0.210967254921675 0.391124176873123 FALSE ""
1000 705 11 2.36505453454956 0.992693946285098 0.181212072134447 0.38085187811941 FALSE ""
200 68 12 2.6065304654176 1.0111159460432 0.197091083842689 0.364454215530684 FALSE ""
600 567 13 2.36183020877845 1.28811522871721 0.216909119721734 0.370005686197099 FALSE ""
600 691 14 2.53051691081542 1.12663662749126 0.184878316501857 0.495547493691907 FALSE ""
600 937 15 2.38424265474794 0.872232044593078 0.178488257339526 0.387110144336916 FALSE ""
1400 954 16 2.60582803464408 0.987518834574503 0.206000204659024 0.444957853849536 FALSE ""
200 367 17 2.07633288197905 1.55303479573501 0.159540743327738 0.479086639909242 FALSE ""
200 669 18 2.68110476630896 1.00572902197727 0.203213086382523 0.518444616626357 FALSE ""
1000 582 19 2.48221927437693 1.07818667214301 0.211765888026307 0.382877874535618 FALSE ""
200 212 20 2.64296064629652 0.537755427738325 0.182285134157489 0.385180432108556 FALSE ""
200 994 21 2.6025702781734 1.13762966694459 0.265179952149759 0.340281803819878 FALSE ""
600 58 22 2.56844947864854 1.13643979817886 0.242184441335305 0.375253155369294 FALSE ""
1400 451 23 2.60768853300069 0.89434952780461 0.213426579257122 0.394210584226156 FALSE ""
1000 854 24 2.63146343636308 0.744287958773549 0.193748392389181 0.387962991044054 FALSE ""
1000 404 25 2.44176235635478 0.945046704258162 0.190435583013665 0.418806044500669 FALSE ""
200 334 26 2.71203575268671 0.865071097736738 0.23562709135838 0.348114075251611 FALSE ""
1400 948 27 2.50478121126804 1.26408029845712 0.207614037392121 0.41835380262901 FALSE ""
1000 143 28 2.53428368928804 0.890531942161313 0.210718009520544 0.374410676784532 FALSE ""
200 987 29 2.54052984800276 1.16668459961116 0.240675227262969 0.339264384443488 FALSE ""
1400 722 30 2.507046966196 0.985929850373686 0.18640974330792 0.427326624621062 FALSE ""
200 376 31 2.09108961182745 1.36180469012789 0.156711664780551 0.403364067541342 FALSE ""
1400 531 32 2.49864352905518 1.00498549910064 0.201757965638854 0.409471805443703 FALSE ""
200 675 33 2.36347723813187 1.11115810089836 0.177569461149728 0.385249251507642 FALSE ""
200 960 34 2.53936800860499 1.22520335155377 0.244432921366644 0.389788602614291 FALSE ""
600 557 35 2.48981725425346 0.982822344919725 0.196464132368319 0.400876777995058 FALSE ""
200 206 36 2.76875705887884 1.26004011322821 0.288385670516323 0.283161587789908 FALSE ""
1000 283 37 2.53914349881884 1.11102510598772 0.202680286679467 0.423697767458504 FALSE ""
600 894 38 2.36382819631377 1.13761581562641 0.198935303382097 0.383050335056271 FALSE ""
1400 346 39 2.43120735582714 1.30495693114486 0.22118127434174 0.387022454271055 FALSE ""
200 640 40 2.51877248723496 1.36256944616535 0.263937239117859 0.362978480148849 FALSE ""
600 469 41 2.65183433041043 0.857008320282831 0.23891138553579 0.351311732154658 FALSE ""
1000 222 42 2.57795753750299 1.02668694465266 0.20006122252338 0.424483999776955 FALSE ""
200 745 43 2.61981167370923 0.706398981875934 0.210583123593407 0.35695958883136 FALSE ""
1400 853 44 2.55905805303891 0.820823691483843 0.194631106203956 0.418628543382738 FALSE ""
200 595 45 2.08742171190932 1.37382119778505 0.179152516529565 0.33175737446455 FALSE ""
1000 985 46 2.54037856690617 1.03930855881027 0.214616386537607 0.411717640565268 FALSE ""
1000 864 47 2.59488750083852 0.998735092830916 0.21705285659311 0.40436982124795 FALSE ""
600 559 48 2.63330504150123 0.94813413324608 0.210057022535971 0.440190398853553 FALSE ""
1000 663 49 2.57002705728251 0.815916280323192 0.205667189244588 0.357088282836962 FALSE ""
1400 286 50 2.49563667738737 1.12162073097383 0.214162748970991 0.404750400646789 FALSE ""
1000 693 51 2.58507480477785 1.06982817243317 0.218099931761258 0.398758474564766 FALSE ""
1000 796 52 2.68944645887121 0.863681565448662 0.216483562775243 0.415307092801503 FALSE ""
1400 45 53 2.38845566031533 1.1935122454902 0.207130474300354 0.389736949520832 FALSE ""
200 985 54 2.19573789340445 1.14863967055165 0.161739170300683 0.358206080488398 FALSE ""
1000 197 55 2.5821572588676 0.889873667052291 0.194658626429862 0.408663303466752 FALSE ""
200 268 56 2.48408488541987 0.980178795813275 0.176444289897866 0.400506840153583 FALSE ""
1400 851 57 2.53007962272947 0.97292674376908 0.196858907497097 0.397297527340078 FALSE ""
1000 136 58 2.53345724545902 0.922548388054134 0.214734665635016 0.348124335105918 FALSE ""
1000 209 59 2.44360537896469 1.01299793259079 0.163947596119575 0.466102207859324 FALSE ""
200 569 60 2.50678667359993 0.599221743418721 0.171789438284536 0.450350581312314 FALSE ""
600 881 61 2.52126397456413 1.12533481563596 0.165692597525904 0.463850172372479 FALSE ""
1400 616 62 2.53815882480989 0.883083420068248 0.204017904596359 0.379628356225005 FALSE ""
200 178 63 2.65312822937627 1.12010739528633 0.202432193264895 0.418333195244993 FALSE ""
600 857 64 2.29211561058198 1.31469538822594 0.195955932582766 0.395073237760905 FALSE ""
200 739 65 2.54791280658625 0.965303497764207 0.227744698442529 0.381293345302227 FALSE ""
600 733 66 2.48539936580768 1.01899600971831 0.202423511357581 0.399237623301598 FALSE ""
600 980 67 2.62365183560828 1.06330177446112 0.199525971579315 0.431586375073945 FALSE ""
1000 297 68 2.57280218246677 0.877889843116745 0.197672121610153 0.414617185516577 FALSE ""
1000 487 69 2.32798824138333 1.11296622928959 0.189329503462493 0.390887211031126 FALSE ""
600 355 70 2.59813686387897 0.700090472092896 0.193557501622323 0.367035794560299 FALSE ""
200 969 71 2.45522438299716 0.823618164977695 0.161008721241903 0.401536256789165 FALSE ""
200 416 72 2.62448865599649 0.740762979360096 0.209417193721047 0.348054873675058 FALSE ""
1400 608 73 2.52505015178475 0.935792874242234 0.199166995239596 0.399775808356715 FALSE ""
1000 164 74 2.60313905200811 0.797969591025729 0.211498084285183 0.383129954839331 FALSE ""
200 590 75 2.36087314621311 0.840956864164895 0.138976777279871 0.438734808318003 FALSE ""
200 946 76 2.11795886526428 0.884878797507274 0.128762672206784 0.453040223517942 FALSE ""
1400 356 77 2.51271895179322 1.12570103222144 0.196708103387384 0.416776041858481 FALSE ""
200 962 78 2.75715618380703 0.822026848615071 0.235756604477194 0.343549961779338 FALSE ""
200 437 79 2.12318189298725 1.71870981348281 0.188886370499776 0.36993252562505 FALSE ""
1400 394 80 2.41969236571465 1.07998341751441 0.195299402532519 0.394631964548136 FALSE ""
1000 801 81 2.53719722907007 1.1437010889176 0.204150828184825 0.434870600847657 FALSE ""
1400 48 82 2.56385945548502 0.957466654053141 0.216843755095477 0.393730388251349 FALSE ""
200 783 83 2.63968465076786 1.21319872190248 0.27345161439824 0.287461293760358 FALSE ""
1400 818 84 2.63507943378892 0.842852046799467 0.20120446275324 0.418957108386864 FALSE ""
600 842 85 2.34940406792574 1.05919455683096 0.176143639917017 0.392457434834359 FALSE ""
1000 576 86 2.46100017824719 0.893778791859244 0.181373335303336 0.41492757099093 FALSE ""
1400 195 87 2.56671114389988 1.0491375647675 0.204095507868772 0.405958482453906 FALSE ""
600 784 88 2.81124815216695 0.778194247272581 0.236320724448336 0.385843422383925 FALSE ""
600 765 89 2.73456373052531 0.799151227912125 0.222067985408019 0.40645837559271 FALSE ""
1400 952 90 2.3434269833347 1.1628946358514 0.188010432878701 0.390323224991228 FALSE ""
1400 694 91 2.49438998118303 0.85289249678044 0.193534234906288 0.395423590713433 FALSE ""
1400 961 92 2.46933238839997 0.973171119016321 0.19441026916261 0.402373510251755 FALSE ""
600 172 93 2.57639872536424 1.0694671088673 0.192740803566771 0.457371335430438 FALSE ""
1000 550 94 2.41837143505295 1.31512102638956 0.220042408209253 0.36760644690522 FALSE ""
600 805 95 2.5428621864731 0.881483849942813 0.182983397911394 0.390579807122486 FALSE ""
1000 186 96 2.53385062122599 1.0043472723003 0.196910900440074 0.411886145629553 FALSE ""
1000 458 97 2.37005961111049 1.176659926854 0.186734936457836 0.415695658612871 FALSE ""
600 60 98 2.65502646125426 0.754773246287136 0.212636177732062 0.388093297587569 FALSE ""
600 207 99 2.5673130621188 0.909029403167343 0.181239864947681 0.422906830222099 FALSE ""
1400 302 100 2.52510883640752 0.877665046340077 0.184738156800465 0.424209863968976 FALSE ""
1000 755 101 2.61768729008562 0.853004763180962 0.222773625143737 0.36680411020853 FALSE ""
600 26 102 2.39904301998176 1.25398929978011 0.210043098018421 0.345817741933485 FALSE ""
1400 599 103 2.44740331259515 1.01063937529247 0.184764271059213 0.412061607505295 FALSE ""
600 162 104 2.41436286036288 1.17830801200275 0.187469294347834 0.412044262382191 FALSE ""
200 767 105 1.89318085472383 1.32748355411453 0.11027479624718 0.476760154298232 FALSE ""
1000 975 106 2.47263701168106 0.927878485485319 0.186115936178463 0.371031371700463 FALSE ""
600 763 107 2.55257984018129 0.716187955902133 0.173427553530159 0.424928329206211 FALSE ""
600 392 108 2.51932535881104 0.8368346645721 0.184794430974116 0.407874176343727 FALSE ""
200 502 109 2.94400804458612 0.137955001649546 0.206438769191788 0.361810022408033 FALSE ""
200 559 110 2.6010712341737 0.724092677906986 0.189403898181022 0.435931778707833 FALSE ""
200 725 111 2.27830993392703 0.99616186850611 0.176951169021854 0.348400538082743 FALSE ""
200 824 112 2.61394795596592 0.847807755944413 0.194051860630581 0.487481562430039 FALSE ""
200 626 113 2.48269708461279 1.1052032534997 0.194003158485436 0.420967332188036 FALSE ""
1000 80 114 2.44821099645178 1.02802317351465 0.18790649716681 0.419389365825699 FALSE ""
200 18 115 2.66301216017909 0.782362568755952 0.22681963897813 0.396861750288376 FALSE ""
200 680 116 2.56264495007197 0.709668806424183 0.21421985533079 0.276621613687266 FALSE ""
200 224 117 2.45561028389694 1.69678169008275 0.256808362347404 0.417103502747815 FALSE ""
600 826 118 2.47653887140194 1.10441322226248 0.18575328864541 0.39796550180829 FALSE ""
600 575 119 2.57811009213831 1.07269448282331 0.221705614013823 0.362886134355671 FALSE ""
200 157 120 2.92504633102095 0.541086072408575 0.245125020895162 0.342256432166641 FALSE ""
200 192 121 2.49191785797765 1.09162335674763 0.183039789920224 0.399613893644539 FALSE ""
1000 625 122 2.50679009621895 0.889525427291689 0.197702434911485 0.412171473358987 FALSE ""
600 810 123 2.58627178998965 0.939172044179041 0.195154520246624 0.44584075866388 FALSE ""
200 128 124 2.53136089116065 1.07526203760153 0.219382460307992 0.461119412429412 FALSE ""
1400 148 125 2.55325505799292 0.888849744375645 0.191344477591822 0.416213307079721 FALSE ""
600 771 126 2.60747980584357 0.925249614703061 0.207712845746381 0.414209652406543 FALSE ""
200 227 127 2.50430914699554 0.902971197748495 0.201771278269476 0.368567081144198 FALSE ""
600 473 128 2.59461259960931 0.87665539158349 0.18740401336192 0.397529388398169 FALSE ""
