"n" "rep" "id" "beta_0_hat" "beta_1_hat" "gamma_0_hat" "gamma_1_hat" "error" "errorMessage"
200 449 1 0.0158359865059894 0.300750590113338 1.10686054295992 1.27990679598185 FALSE ""
200 55 2 0.100903803969476 0.170065670460264 0.942583749248795 1.17233799868048 FALSE ""
600 309 3 0.103238231314095 0.199774644503132 1.03740233906428 1.13002092184657 FALSE ""
1400 32 4 0.0912521604783088 0.212888605922606 0.962202367106081 1.16087893830052 FALSE ""
200 920 5 0.105568388974015 0.18122991594674 1.19726335709071 1.05993290398404 FALSE ""
200 226 6 0.105351917997427 0.181108609207541 0.900866427091364 1.49166139004916 FALSE ""
200 568 7 0.132342960707023 0.121506547664728 0.963142132699928 1.52209701602486 FALSE ""
1400 621 8 0.104845912957733 0.191667324952485 1.02765527999627 1.23687963316251 FALSE ""
1400 696 9 0.0962913764940973 0.202144031060165 0.954944793921419 1.16093867095483 FALSE ""
1400 277 10 0.101963146300996 0.196244456554454 0.975784084944106 1.25512213537354 FALSE ""
600 535 11 0.119193644658973 0.170971358427337 0.866222728411476 1.29208552637382 FALSE ""
1400 581 12 0.0827780959681243 0.231476694871609 1.02534767262085 1.08955041403223 FALSE ""
1400 294 13 0.101054371513224 0.208792784539975 0.918711689150041 1.28184335108249 FALSE ""
200 906 14 0.0649132251326737 0.250400657447378 1.01115990042582 1.0569347368565 FALSE ""
600 938 15 0.114869608287844 0.182054254091828 0.954571105792442 1.3497492606864 FALSE ""
600 484 16 0.107885170615133 0.197514845894077 0.973742923339045 1.04929421816615 FALSE ""
1000 914 17 0.10846511966438 0.173106712177189 1.02220413396401 1.17530091179097 FALSE ""
1400 542 18 0.0850628306341577 0.230559372705094 0.973758319927108 1.13892911184117 FALSE ""
1000 800 19 0.111451370688801 0.183952495178107 1.3076166190017 0.829519737205068 FALSE ""
1400 379 20 0.0840634038160713 0.238441926881899 0.925745085620633 1.36953267996644 FALSE ""
200 759 21 0.118931927552531 0.17233218616479 0.980404524302234 1.49980792331188 FALSE ""
1000 758 22 0.0990845802767871 0.216310307891169 1.15526673024039 0.99077743718116 FALSE ""
200 871 23 0.128509018754666 0.177320784747215 1.22008636235229 1.2445111711276 FALSE ""
600 327 24 0.110577633270179 0.190061785299382 0.935744305529416 1.1451117401949 FALSE ""
200 444 25 0.0887115822841867 0.210153724386937 0.992506322197569 0.956974950686374 FALSE ""
1000 584 26 0.0870891579632176 0.215640578153394 0.992842106240251 1.30225125474703 FALSE ""
600 272 27 0.118443618210608 0.175454025646664 1.05542479051872 1.10746606930346 FALSE ""
1400 419 28 0.110308704526765 0.168765844779802 1.13978342227405 1.10374304993198 FALSE ""
1000 295 29 0.107238826228392 0.217451349382584 1.06599153239627 1.07490593513498 FALSE ""
1000 802 30 0.111332215427187 0.198447736347997 1.09322782562829 1.06436523673289 FALSE ""
200 410 31 0.104619937749217 0.217184664030114 1.02737844097736 1.22646959378494 FALSE ""
1400 941 32 0.0966309489918349 0.193484829696349 1.03011199739884 1.09808211635852 FALSE ""
1400 825 33 0.0966389643865809 0.19568729629309 1.18788629619337 0.931831217073079 FALSE ""
1000 506 34 0.0840911767314918 0.232522445029727 1.00668022723088 0.978482020554718 FALSE ""
1400 257 35 0.0873629453547827 0.218265539909188 0.914910906560209 1.31286279332109 FALSE ""
200 243 36 0.061280077098315 0.240699280576991 0.867107060550794 1.11272755264303 FALSE ""
600 829 37 0.117705666763619 0.171141467563503 1.15550031367405 1.07641532104854 FALSE ""
1400 211 38 0.101202652022698 0.191217912430202 1.01388744625537 1.28188819782726 FALSE ""
200 761 39 0.116078274093161 0.166460650561927 0.532933482188614 1.72643626392332 FALSE ""
1400 800 40 0.0960872975111894 0.216419200509392 1.03808536975359 1.11975573890753 FALSE ""
1400 342 41 0.0910894176047255 0.209965645653548 1.16915439378708 1.01812458547069 FALSE ""
600 653 42 0.0985936858168849 0.212318326975644 0.999953813661729 1.0965640693758 FALSE ""
1400 563 43 0.100786810379921 0.207554117446716 1.03903158891078 1.2467471135029 FALSE ""
1400 275 44 0.0902329667922034 0.218610794314739 1.04472618870804 1.13445295753511 FALSE ""
1000 83 45 0.0937413089814348 0.203248408546089 1.01070059618821 1.26558843176745 FALSE ""
1000 498 46 0.0976925190279902 0.209588916007489 0.944459205028051 1.29531536802571 FALSE ""
1000 217 47 0.100855569030961 0.188644267026267 0.974127517494996 1.33886676287001 FALSE ""
1400 912 48 0.110915808082277 0.188718927909557 1.15477352682234 0.947813436363715 FALSE ""
1400 408 49 0.0998648562797406 0.216340987563978 1.04713872698263 1.20887664762374 FALSE ""
1400 734 50 0.0879426569565512 0.222820271880488 0.965786979062678 1.26377772260648 FALSE ""
600 608 51 0.0975931257003254 0.220668621007669 0.996286289586689 1.23231052827831 FALSE ""
1400 849 52 0.0944017688165397 0.213138529702969 0.950397067259419 1.18209954861529 FALSE ""
1000 628 53 0.0930326418368857 0.229324692838196 0.929168563382486 1.45009141210838 FALSE ""
1000 42 54 0.0780904053387216 0.227924784219848 1.03514174686625 1.0341637721917 FALSE ""
600 937 55 0.0964048078463341 0.206002572425545 0.927340884604706 1.46090568317506 FALSE ""
1400 34 56 0.0909413588490517 0.204269559793809 1.02841483011399 1.12159950583723 FALSE ""
1400 776 57 0.100447459672772 0.202536389035979 1.0775176438859 0.984929921599545 FALSE ""
