"n" "rep" "id" "beta_0_hat" "beta_1_hat" "gamma_0_hat" "gamma_1_hat" "error" "errorMessage"
600 622 1 0.498027286996397 0.406162785023079 -0.916236800435936 0.39635863976027 FALSE ""
200 921 2 0.527092684782689 0.311225920025259 -0.775086494267723 0.358551738531779 FALSE ""
1400 2 3 0.471432711806173 0.431510907351149 -0.92642047277655 0.475178459043023 FALSE ""
200 955 4 0.438698940897104 0.574646577760741 -0.917215361949416 0.379007297179505 FALSE ""
600 738 5 0.477051137860196 0.464359407336751 -0.886153057737137 0.384192140151527 FALSE ""
1000 313 6 0.564215420585037 0.315015897333259 -0.966242367796312 0.50355106765207 FALSE ""
1400 272 7 0.491217054052664 0.431592765755523 -0.88825032156951 0.376075659416986 FALSE ""
200 611 8 0.459405414899316 0.445083310068737 -0.853994537115395 0.334306281451663 FALSE ""
1000 484 9 0.555226811345327 0.31280827890482 -0.901038118028654 0.425827968903699 FALSE ""
200 560 10 0.493763782216904 0.391329681633501 -0.91128835562229 0.333012924107241 FALSE ""
600 489 11 0.484110827405434 0.420990386948207 -0.910165674816032 0.383952904684981 FALSE ""
1400 924 12 0.507417642563141 0.431855485127991 -0.895800857724503 0.422850078309548 FALSE ""
1400 23 13 0.484198635489597 0.442200950979218 -0.958870742016089 0.49107145343207 FALSE ""
200 994 14 0.356179183017776 0.548217267713684 -0.98628098844246 0.505135522628008 FALSE ""
1000 800 15 0.522697070731372 0.393115363290503 -0.892213801769516 0.418402279499691 FALSE ""
1000 894 16 0.490876867210019 0.433688505570193 -0.852257490163114 0.358691834315551 FALSE ""
1400 541 17 0.466116943850832 0.450430504894535 -0.896946554938891 0.403015389197196 FALSE ""
600 137 18 0.482590272969266 0.430409109887582 -0.963258675797166 0.386958467469702 FALSE ""
1400 565 19 0.496299756195781 0.40682236391671 -0.989883582946746 0.561398630099897 FALSE ""
600 25 20 0.566934201971474 0.237064729013441 -0.864220214201998 0.247007393924161 FALSE ""
1400 29 21 0.495903601147382 0.409191004001357 -0.890249189751551 0.388970686469083 FALSE ""
1000 495 22 0.545980031278056 0.330218811543005 -0.878779303437902 0.368776836775921 FALSE ""
200 182 23 0.577530683977527 0.244875352712046 -1.03362147770568 0.619219687132939 FALSE ""
1000 271 24 0.475156562646819 0.400533635297932 -0.93808315609837 0.417128069993315 FALSE ""
1000 710 25 0.519579439528448 0.344154324576615 -0.947731419345314 0.476929490064996 FALSE ""
600 708 26 0.543970826298281 0.363476827351158 -0.884119808125911 0.399651288374937 FALSE ""
600 483 27 0.578513102618883 0.311105264112955 -0.927683576060933 0.398405949096073 FALSE ""
1000 644 28 0.486812344337132 0.410218609371797 -0.875540602044221 0.330627945238534 FALSE ""
200 998 29 0.522789120663553 0.347488193532909 -0.876066600535741 0.460854760124964 FALSE ""
