"n" "rep" "id" "beta_0_hat" "beta_1_hat" "gamma_0_hat" "gamma_1_hat" "error" "errorMessage"
600 306 1 -0.251852724934826 0.455250800999352 1.17923284650467 0.645008047554079 FALSE ""
1000 890 2 -0.259247386071518 0.503482514277535 1.28071435372701 0.86419445944228 FALSE ""
200 349 3 0.0806466896489827 0 0.693147180559945 0 FALSE ""
600 843 4 0.0674288085123746 0 0.693147180559945 0 FALSE ""
1400 971 5 -0.188643134348945 0.390348952238219 1.12847737801472 0.91167754188186 FALSE ""
600 117 6 -0.227961894038785 0.406302838523234 1.10331092337937 0.982971238665293 FALSE ""
600 720 7 -0.217991507733267 0.403446030365005 1.01170935775106 0.966731371499331 FALSE ""
600 277 8 0.101818333510544 0 0.693147180559945 0 FALSE ""
200 36 9 0.109970433958337 0 0.693147180559945 0 FALSE ""
1400 906 10 -0.18222387711707 0.353381847838525 1.20125179168399 0.821933057363354 FALSE ""
200 397 11 0.151681412594186 0 0.693147180559945 0 FALSE ""
1400 189 12 -0.209833865506532 0.441154600917433 1.35721480486172 0.627263755806757 FALSE ""
1000 870 13 0.102857157364013 0 0.693147180559945 0 FALSE ""
600 222 14 0.114873404441067 0 0.693147180559945 0 FALSE ""
1000 245 15 -0.177606922449384 0.379406981818883 1.1696290622304 0.864570869101337 FALSE ""
1000 465 16 -0.193925298891806 0.406167317942032 1.20631778499209 0.743214763502387 FALSE ""
1000 133 17 0.111936580456295 0 0.693147180559945 0 FALSE ""
1400 594 18 -0.199801840608584 0.371040910470873 1.22613623428847 0.765180320939069 FALSE ""
1000 728 19 -0.236616719974456 0.434907881466354 1.23401973746552 0.665094104459426 FALSE ""
600 409 20 0.0907477514423995 0 0.693147180559945 0 FALSE ""
1400 348 21 0.127771149864807 0 0.693147180559945 0 FALSE ""
200 391 22 0.104784444473673 0 0.693147180559945 0 FALSE ""
600 807 23 0.125451460716727 0 0.693147180559945 0 FALSE ""
600 956 24 -0.198204141750781 0.405367726768065 1.0143847215306 0.98361796554789 FALSE ""
1000 390 25 -0.201139298374332 0.3977450082153 1.23627483234909 0.739780339787906 FALSE ""
200 642 26 -0.255550494064006 0.463189164159116 1.28386375450611 0.650245444769492 FALSE ""
1400 384 27 0.125232053742734 0 0.693147180559945 0 FALSE ""
200 932 28 0.0964952862900523 0 0.693147180559945 0 FALSE ""
200 162 29 0.134629700755352 0 0.693147180559945 0 FALSE ""
1400 632 30 -0.173333383570407 0.317087569826252 1.24656244853611 0.684785918108031 FALSE ""
600 74 31 0.111133864292719 0 0.693147180559945 0 FALSE ""
1400 169 32 -0.224776032358461 0.466870022918695 1.29137446848206 0.566453799667658 FALSE ""
200 366 33 0.0789855101810469 0 0.693147180559945 0 FALSE ""
600 289 34 -0.225674208095873 0.462152517927481 1.32288506389163 0.758772986293628 FALSE ""
1000 448 35 0.120025723806884 0 0.693147180559945 0 FALSE ""
1000 30 36 -0.174484617210949 0.398539861499177 1.27480634305199 0.664037554637427 FALSE ""
600 736 37 -0.200537276055663 0.469102357851144 1.18055722654478 0.854413587439905 FALSE ""
1000 391 38 -0.197747342824866 0.401803702150404 1.22086231166113 0.788931223210947 FALSE ""
600 331 39 0.121715434468935 0 0.693147180559945 0 FALSE ""
1000 323 40 -0.245583436141046 0.483275345573587 1.21821143616143 0.798901488066287 FALSE ""
1400 18 41 -0.207215533855619 0.425587357460577 1.17553951609615 0.952612719389801 FALSE ""
1000 719 42 -0.253113570589498 0.457128918021093 1.24852603992231 0.604350008625066 FALSE ""
600 9 43 -0.194836587070164 0.395031402416994 1.07215194924446 0.859235464080916 FALSE ""
