"n" "rep" "id" "beta_0_hat" "beta_1_hat" "gamma_0_hat" "gamma_1_hat" "error" "errorMessage"
200 679 215 -0.0948096447550575 0 -0.693147180559945 0 FALSE ""
1400 544 216 -0.0837873311977158 0 -0.693147180559945 0 FALSE ""
600 163 217 -0.0146092851506557 0 -0.693147180559945 0 FALSE ""
1000 389 218 -0.0307590507452338 0 -0.693147180559945 0 FALSE ""
200 919 219 0.0137466299905225 0 -0.693147180559945 0 FALSE ""
600 23 220 -0.0359578652629672 0 -0.693147180559945 0 FALSE ""
1400 692 221 -0.00183493308208239 0 -0.693147180559945 0 FALSE ""
1000 525 222 -0.0904512059309437 0 -0.693147180559945 0 FALSE ""
1000 849 223 -0.0100097088400315 0 -0.693147180559945 0 FALSE ""
1400 100 224 -0.0836248774549299 0 -0.693147180559945 0 FALSE ""
1400 945 225 -0.0213823417267593 0 -0.693147180559945 0 FALSE ""
600 499 226 -0.0308008210536213 0 -0.693147180559945 0 FALSE ""
600 678 227 -0.0753106393392803 0 -0.693147180559945 0 FALSE ""
1000 290 228 -0.0729264991807359 0 -0.693147180559945 0 FALSE ""
200 407 229 -0.123510635424932 0 -0.693147180559945 0 FALSE ""
1400 52 230 -0.0319746099140637 0 -0.693147180559945 0 FALSE ""
200 603 231 0.0185147800450813 0 -0.693147180559945 0 FALSE ""
1000 783 232 -0.0821415140895944 0 -0.693147180559945 0 FALSE ""
200 347 233 0.241803076743316 0.0857339769567159 -0.324984340550031 0.632306364780094 FALSE ""
1000 181 234 -0.047040966135401 0 -0.693147180559945 0 FALSE ""
1400 110 235 -0.071919800374644 0 -0.693147180559945 0 FALSE ""
1400 662 236 -0.0515869148574628 0 -0.693147180559945 0 FALSE ""
600 345 237 -0.0857182578461271 0 -0.693147180559945 0 FALSE ""
1400 301 238 -0.0355451067972014 0 -0.693147180559945 0 FALSE ""
1400 879 239 -0.00787423250526563 0 -0.693147180559945 0 FALSE ""
1400 383 240 -0.0369571021503364 0 -0.693147180559945 0 FALSE ""
200 376 241 -0.0226910264324383 0 -0.693147180559945 0 FALSE ""
1000 800 242 -0.0186611582105973 0 -0.693147180559945 0 FALSE ""
1000 673 243 -0.00792345058145086 0 -0.693147180559945 0 FALSE ""
1000 668 244 -0.0447462906937857 0 -0.693147180559945 0 FALSE ""
600 997 245 -0.0368706462214509 0 -0.693147180559945 0 FALSE ""
1000 615 246 -0.0335195380765106 0 -0.693147180559945 0 FALSE ""
200 880 247 0.192790104039384 0.215056942373034 -0.209757815440447 0.34565578299532 FALSE ""
200 348 248 -0.0733425753112726 0 -0.693147180559945 0 FALSE ""
